element_id	page_no	position_in_page	self_ref	text50	label
381147acd9	20	3	#/texts/7	RAG is an efficient approach for grounding generat	text
7a6ff2e530	20	4	#/texts/8	RAG helps reduce hallucinations	section_header
c8e7692ec0	20	5	#/texts/9	We use the word 'hallucination' to describe the sc	text
f865ee6b59	21	0	#/texts/0	we provide LLM with a set of facts, retrieved from	text
6cdf97dd9b	21	1	#/texts/1	RAG Improves Explainability	section_header
536d459c09	21	2	#/texts/2	RAG uses retrieved information to answer user quer	text
b820a29d98	21	3	#/texts/3	Instant addition and removal of knowledge	section_header
1fa4c81dd9	22	0	#/texts/4	The response generated by an LLM in RAG depends on	text
c63000b923	22	1	#/texts/5	Just like adding or removing knowledge can be done	text
e9f6e4d439	23	0	#/texts/6	As we can see, RAG offers capabilities that are ve	text
7ea38c3c06	23	1	#/texts/7	RAG Use Cases	section_header
c805f0938c	23	2	#/texts/8	This ability to utilize the power of LLMs, while a	text
1583e66619	24	0	#/texts/9	Virtual Assistants and AI Chatbots	section_header
5f34b40d5a	24	1	#/texts/10	Virtual assistants and chatbots can serve as the f	text
ce1613a6a0	26	0	#/pictures/0	<!-- \ud83d\uddbc\ufe0f\u274c Image not available. Please use `PdfPipel	picture
dc18df79bd	26	1	#/texts/0	Figure 1-3. A RAG-powered intelligent tutoring and	text
21b884da78	26	2	#/texts/1	Enterprise Knowledge Management & Internal Search	section_header
72887a90be	26	3	#/texts/2	In an enterprise setting, employees often face the	text
01ae7ebeb1	27	0	#/texts/3	Automated Content Creation & Document Summarizatio	section_header
b9857b68df	27	1	#/texts/4	Content creation in enterprises is quite common, i	text
83c30cc1da	28	0	#/texts/5	RAG offers a powerful solution by automating the c	text
55503155f6	28	1	#/texts/6	Generating Attractive and Effective Personalized A	section_header
5731cbc982	28	2	#/texts/7	Advertisements need to be attractive and effective	text
b0b734d64d	29	0	#/texts/8	Figure\u00a01-4 depicts a RAG-powered system to generat	text
4b86e919d8	29	1	#/pictures/1	<!-- \ud83d\uddbc\ufe0f\u274c Image not available. Please use `PdfPipel	picture
6970c1b3cd	29	2	#/texts/9	Figure 1-4. A RAG-powered pipeline for generating 	text
61f9fa28cb	29	3	#/texts/10	The advantage of RAG-powered ad generation is clea	text
cd70fdc3ad	30	0	#/texts/11	Question Answering Systems	section_header
4bfc8482d4	30	1	#/texts/12	Question answering systems are designed to deliver	text
9fb292449a	31	0	#/texts/0	manual processes, thereby increasing their respons	text
7b6ee7b7e7	31	1	#/texts/1	Medical & Healthcare Applications	section_header
5bc6d01c8e	31	2	#/texts/2	In the healthcare sector, timely and accurate info	text
72e79efe17	32	0	#/texts/3	Legal & Compliance Research	section_header
d7861d8fda	32	1	#/texts/4	Many regulated industries like healthcare and fina	text
5cb5c686f9	33	0	#/texts/5	Advanced RAG	section_header
075f436e3f	33	1	#/texts/6	RAG was originally introduced in a Facebook/Meta 2	text
dfc9329fa4	34	0	#/texts/7	Agentic RAG	section_header
9e0ce231fd	34	1	#/texts/8	Agentic RAG is an evolution of RAG_instead of a on	text
37b0cf5ecb	34	2	#/texts/9	Iterative and Multi-Step Retrieval	section_header
41251ea060	34	3	#/texts/10	Instead of fetching context only once, agents can 	text
431b15fd98	34	4	#/texts/11	Dynamic Tool Integration	section_header
f095c9c8e7	34	5	#/texts/12	Agentic RAG can leverage multiple external tools (	text
230d76ad61	34	6	#/texts/13	Advanced Reasoning and Adaptability	section_header
5f6c7b6e86	34	7	#/texts/14	The agents can decompose complex queries, plan ret	text
2201cbe8c3	35	0	#/texts/15	In summary, Agentic RAG offers greater flexibility	text
c9e245a8c7	35	1	#/texts/16	Multi-modal RAG	section_header
52c09ae9e9	35	2	#/texts/17	Initially, RAG was only used with textual informat	text
50314b622b	36	0	#/texts/0	GraphRAG	section_header
8b77cce11b	36	1	#/texts/1	The RAG examples we have discussed so far use digi	text
df9257ae99	37	0	#/texts/2	Conclusion	section_header
d4fa5b84fe	37	1	#/texts/3	In this chapter, we introduce RAG, a common and ef	text
51c73e43c3	38	0	#/texts/4	OceanofPDF.com	section_header
3848830324	39	0	#/texts/5	Chapter 2. Deploying RAG to Production	section_header
446b6a6623	39	1	#/texts/6	A NOTE FOR EARLY RELEASE READERS author's raw and 	text
4274de1268	39	2	#/texts/7	With Early Release ebooks, you get books in their 	text
d2f3d2cfe6	39	3	#/texts/8	draft, please reach out to the editor at mpotter@o	text
7295ed9296	39	4	#/texts/9	Now that you know all the components of a RAG pipe	text
8980118880	40	0	#/texts/10	Getting a RAG proof-of-concept up and running is a	text
1a307f31ba	40	1	#/texts/11	Challenges with RAG in Production	section_header
89daf5ed5c	40	2	#/texts/12	A scalable, production grade RAG stack is much mor	text
7cd2c79c1a	41	0	#/texts/0	security, support and cost.	text
ffc87ed595	41	1	#/texts/1	Response Quality and Reduced Hallucinations	section_header
a0d2c369cc	41	2	#/texts/2	Whether you are using RAG to build an AI assistant	text
5c56faead3	41	3	#/texts/3	Reason 1: No Relevant Data	section_header
4d3c5e0aa4	41	4	#/texts/4	Imagine a RAG pipeline that is grounded in informa	text
692512c0f4	42	0	#/texts/5	Reason 2: Weak Retrieval Pipeline	section_header
2971064aea	42	1	#/texts/6	Assuming we do have the right information in the d	text
c6482eb2d7	43	0	#/texts/7	The bottom line is this: RAG is 'garbage-in-garbag	text
9c3f70f611	43	1	#/texts/8	Reason 3: LLM hallucinations	section_header
0f66b973ed	43	2	#/texts/9	Even with perfect retrieval, LLMs often struggle t	text
7d76dfb1ff	44	0	#/texts/10	Reason 4: Prompt Design	section_header
cb4adf9fe9	44	1	#/texts/11	The basic prompt for RAG can appear quite simple, 	text
43ae84ab48	44	2	#/texts/12	For example, your basic prompt may be:	text
1e32124988	44	3	#/texts/13	prompt = \"\"\" Use the following pieces of context t	code
58ed576d5f	44	4	#/texts/14	A common improved prompt may look like this:	text
936c1ea7a0	44	5	#/texts/15	Use the following pieces of context to answer the	code
7e7be0cb23	44	6	#/texts/16	prompt = \"\"\" {context}	code
475b9ffaa8	45	0	#/pictures/0	<!-- \ud83d\uddbc\ufe0f\u274c Image not available. Please use `PdfPipel	picture
668e39f2f0	45	1	#/texts/18	Providing specific instructions to the LLM, such a	text
a584d7c1e4	45	2	#/texts/19	High Latency	section_header
c9448cd9df	45	3	#/texts/20	Enterprise RAG systems must reconcile the computat	text
0e4b7c95d0	46	0	#/texts/0	As your RAG pipeline scales, increasing data volum	text
beb9af4024	46	1	#/texts/1	In order to mitigate high latency, you will need t	text
4445d1b3b2	46	2	#/texts/2	Data Security and Privacy	section_header
2ba8386cba	46	3	#/texts/3	Production RAG deployments must implement defense-	text
c795f1f58f	47	0	#/texts/4	Ingestion Layer Security	section_header
e2400f444d	47	1	#/texts/5	Like any ETL (Extract, Transform, Load) pipeline, 	text
816c1a0df0	47	2	#/texts/6	Vector Store Safeguards	section_header
7aeb4d7f38	47	3	#/texts/7	In a RAG pipeline, the vector DB serves as the rep	text
def2a2d8b7	48	0	#/texts/8	Preventing Data Leaks	section_header
b6bc0b3f7d	48	1	#/texts/9	Your RAG datastore includes all the data that shou	text
b9329bc734	49	0	#/texts/10	This is why regular audits of the query flow, thor	text
75f10a5359	49	1	#/texts/11	LLM Generation Guardrails	section_header
fe0483d34e	49	2	#/texts/12	The LLM is responsible for producing the final out	text
612d75d5fc	50	0	#/texts/13	Content Filtering	section_header
f19147db39	50	1	#/texts/14	Integrating real-time filters that screen the LLM'	text
a508009795	50	2	#/texts/15	Compliance Audits	section_header
5251132484	50	3	#/texts/16	Periodically reviewing the generated responses aga	text
10a5f74312	50	4	#/texts/17	the risk of prompt injection attacks , an emerging	text
afa02fccbb	50	5	#/texts/18	Careful Prompt Design	section_header
3d28ab17ea	50	6	#/texts/19	Develop prompts that clearly define the task and c	text
c3465bf56e	51	0	#/texts/0	model's response is directed and less susceptible 	text
cdb0e39028	51	1	#/texts/1	Input Sanitization	section_header
6c6ffaedb3	51	2	#/texts/2	Rigorously sanitize and validate user queries befo	text
8e5246979b	51	3	#/texts/3	Monitoring, Tracing, and Logging	section_header
d04cf0f9f0	51	4	#/texts/4	Establish comprehensive logging and monitoring sys	text
d2d5c91082	51	5	#/texts/5	User Feedback Integration	section_header
42ad616af1	51	6	#/texts/6	Incorporate feedback loops that allow end users to	text
f0f94a08a5	51	7	#/texts/7	enterprise settings.	text
8c6246eb37	52	0	#/texts/8	Vendor Chaos and Integration Woes	section_header
641501bc07	52	1	#/texts/9	Building a production-grade RAG stack involves mor	text
ec3ac5e5f9	52	2	#/texts/10	These components may include:	text
3481cd1b41	52	3	#/texts/11	Content Extraction	section_header
8ddcfcf144	52	4	#/texts/12	External APIs for extracting text from PDFs, Word 	text
7280e2cf7d	52	5	#/texts/13	Data Parsing	section_header
c218f1056f	52	6	#/texts/14	APIs dedicated to parsing tables and images with h	text
935bd315d3	52	7	#/texts/15	Advanced Retrieval	section_header
273fdf42e0	52	8	#/texts/16	Enhanced algorithms such as hybrid search and rera	text
a1c03f03c5	52	9	#/texts/17	Quality Assurance	section_header
b370509037	52	10	#/texts/18	Models for detecting and correcting hallucinations	text
66e5ffc746	53	0	#/texts/19	Security and Compliance	section_header
1e272674c8	53	1	#/texts/20	Components for encryption, data governance, role-b	text
f5bcd024f3	53	2	#/texts/21	Team and Expertise	section_header
7e6a7def4e	53	3	#/texts/22	Another important challenge is building a team tha	text
f43fc5c252	54	0	#/texts/23	Machine Learning Engineering	section_header
c106e9b3c2	54	1	#/texts/24	Expertise in using embedding models correctly, usi	text
715321c022	54	2	#/texts/25	Data Engineering	section_header
1fbde10cb8	55	0	#/texts/26	Proficiency in building scalable ETL pipelines cap	text
0e86fbbd47	55	1	#/texts/27	DevOps/MLOps	section_header
738c977552	55	2	#/texts/28	Skills in containerization, continuous integration	text
8b22a08016	55	3	#/texts/29	Security/Compliance	section_header
10e33da578	55	4	#/texts/30	skills in security, prompt injection prevention, P	text
4532b38748	56	0	#/texts/0	To be successful with a high performance RAG solut	text
4eeec564aa	56	1	#/texts/1	Total Cost of Ownership	section_header
ae4fb7b23d	56	2	#/texts/2	When migrating your RAG application from POC to pr	text
a065c7aaea	56	3	#/texts/3	RAG:	section_header
6fd9ab6aca	56	4	#/texts/4	Direct Costs	section_header
e1e6f1f8de	56	5	#/texts/5	These are costs that you pay directly to a vendor 	text
66504b3985	56	6	#/texts/6	Vendor management for vector embeddings and LLMs. 	list_item
0db32bf7d6	57	0	#/texts/7	payments, and cost optimization between different 	list_item
d61ad52adb	57	1	#/texts/8	Retrieval pipeline operation including expenses fo	list_item
c5a6d359c1	57	2	#/texts/9	Compute and Storage costs for both staging and pro	list_item
e3facfe1ab	57	3	#/texts/10	Indirect and Ongoing Costs	section_header
42787b7f8b	57	4	#/texts/11	Beyond the upfront expenditures, several indirect 	text
79b54f8d5a	57	5	#/texts/12	and increasing query volumes, your compute and sto	list_item
3be8060e9f	58	0	#/texts/13	Depending on your IT organization and its requirem	text
f8229512e3	58	1	#/texts/14	Additional TCO Considerations	section_header
a73e066592	58	2	#/texts/15	A thorough TCO evaluation should also factor in cy	text
b569982d28	59	0	#/texts/16	RAG Evaluation	section_header
b877dc4b36	59	1	#/texts/17	As we mentioned in 'Response Quality and Reduced H	text
2cd1885175	60	0	#/texts/18	Successful Transition from POC to Production	section_header
9927816c63	60	1	#/texts/19	Now that you know the risks and challenges, you ar	text
ec2837dae3	60	2	#/texts/20	Summarize What you learned in the POC	section_header
fd8f0f5c98	60	3	#/texts/21	Start with creating a report that summarizes all o	text
28c4bafad0	61	0	#/texts/0	Which components did you use in the POC: vector da	list_item
37d9651ed2	61	1	#/texts/1	How was data collected and ingested from source da	list_item
a9472bede8	61	2	#/texts/2	What was the prompt used for your RAG POC? How wel	list_item
d9f1ae547b	61	3	#/texts/3	Did response quality meet your expectations for th	list_item
146b428981	61	4	#/texts/4	Latency. How was latency measured?	list_item
f7da6780e3	61	5	#/texts/5	Response quality. How did you evaluate this?	list_item
0bd5a52f4e	61	6	#/texts/6	What unexpected issues did you uncover?	list_item
9897340499	61	7	#/texts/7	What functionality did you not have in your POC an	list_item
a4b4bb120b	61	8	#/texts/8	Once you write down this report, you are ready to 	text
cde213aee4	61	9	#/texts/9	Define Goals and Requirements	section_header
d92565ebf1	61	10	#/texts/10	Before you get started with actual implementation,	text
2fc58766d2	62	0	#/texts/11	Table\u00a02-1 shows some of the KPIs and requirements 	text
e4da6f79d3	63	0	#/tables/0	Table 2-1. Example list of RAG production system c	table
39286b233d	63	1	#/texts/12	Table 2-1. Example list of RAG production system c	caption
7404118f4a	63	2	#/texts/13	KPI /	text
f28734f9a0	63	3	#/texts/14	requirement	text
ea5461e871	63	4	#/texts/15	Definition	text
f394bc3130	63	5	#/texts/16	POC	text
8b928071b7	63	6	#/texts/17	Production	text
f6d3e55d8c	63	7	#/texts/18	Query latency	text
59eeecbf06	63	8	#/texts/19	Mean and median	text
f8327d9a9d	63	9	#/texts/20	query response	text
a0f83a3e25	63	10	#/texts/21	time (in seconds),	text
45d050ca5c	63	11	#/texts/22	measured over a	text
b577c5f351	63	12	#/texts/23	set of 50 sample	text
61e3ad38f2	63	13	#/texts/24	queries	text
4b813cc380	63	14	#/texts/25	Mean: 7.5	text
0631948a5c	63	15	#/texts/26	Median: 8.5	text
36ceee512b	63	16	#/texts/27	Mean: 4.5	text
4ecc5c93f1	63	17	#/texts/28	Median: 4	text
38aa1aef8c	63	18	#/texts/29	Uptime and	text
f6c98c3624	63	19	#/texts/30	availability	text
ab3bf1530c	63	20	#/texts/31	The percentage of	text
52f9f1b97a	63	21	#/texts/32	time the system is	text
9c20aa43aa	63	22	#/texts/33	operational.	text
be6cf9c550	63	23	#/texts/34	Not measured	text
1e7583a0b7	63	24	#/texts/35	Uptime >=	text
6c6aab6c9f	63	25	#/texts/36	99.99%	text
41246babcc	63	26	#/texts/37	Response	text
e33dd63c56	63	27	#/texts/38	quality	text
db72d4d23e	63	28	#/texts/39	Context	text
ee34a32536	63	29	#/texts/40	Precision	text
1efcaf50a2	63	30	#/texts/41	Context Recall	text
6b97875075	63	31	#/texts/42	Hallucination	text
4895660f92	63	32	#/texts/43	Answer	text
1252895707	63	33	#/texts/44	relevance	text
c23244b370	63	34	#/texts/45	Not measured	text
563be9e1fd	63	35	#/texts/46	CP >= 0.9	text
fa8a0f5d29	63	36	#/texts/47	CR >= 0.8	text
d561b65724	63	37	#/texts/48	Hallucation <=	text
b26c3cef04	63	38	#/texts/49	0.05	text
db5f890305	63	39	#/texts/50	AR >= 0.9	text
d8116efc90	63	40	#/texts/51	Data ingest	text
f3895d2c8a	63	41	#/texts/52	Data sources	text
ccea419eb0	63	42	#/texts/53	supported	text
0521d56cb6	63	43	#/texts/54	Only local	text
970c141485	63	44	#/texts/55	PDF files	text
6b74482ea4	63	45	#/texts/56	File types: PDF,	text
13a3f1034f	63	46	#/texts/57	DOCX, PPTX,	text
242102fea4	64	0	#/tables/1	| KPI /  requirement  Definition  POC  Production 	table
95e7b1a37e	64	1	#/texts/58	KPI /	text
1165a276fe	64	2	#/texts/59	requirement	text
eea31e9059	64	3	#/texts/60	Definition	text
c68f7031b7	64	4	#/texts/61	POC	text
8d6b80c810	64	5	#/texts/62	Production	text
bed0d640b6	64	6	#/texts/63	File types	text
a4141a24f6	64	7	#/texts/64	supported	text
b8163c79e3	64	8	#/texts/65	Requirement for	text
69d0e9db8e	64	9	#/texts/66	refresh	text
1863c2b501	64	10	#/texts/67	HTML	text
ff84169fe5	64	11	#/texts/68	Sources: web	text
e85d19dde3	64	12	#/texts/69	pages, S3,	text
f46142ce28	64	13	#/texts/70	snowflake DB,	text
b7d05dd009	64	14	#/texts/71	Notion	text
ac722ad145	64	15	#/texts/72	Refreshes daily	text
e7c2fa611c	64	16	#/texts/73	Retrieval	text
bd3dfe1c9a	64	17	#/texts/74	pipeline	text
8ab68f281e	64	18	#/texts/75	What retrieval	text
87c45200dc	64	19	#/texts/76	techniques are	text
55ea3ab105	64	20	#/texts/77	supported?	text
6f97e10a98	64	21	#/texts/78	Vector search	text
30198610d3	64	22	#/texts/79	only	text
b34b9d4a14	64	23	#/texts/80	Vector search	text
aec8513c70	64	24	#/texts/81	Hybrid search	text
efe31545e8	64	25	#/texts/82	Relevance	text
2f878788c4	64	26	#/texts/83	reranking	text
afe4b17ed8	64	27	#/texts/84	Diversity	text
632c50fa85	64	28	#/texts/85	reranking	text
db4ea45410	64	29	#/texts/86	Chunking	text
6569eb7361	64	30	#/texts/87	Which chunking	text
2c74a4479a	64	31	#/texts/88	strategies are	text
cecf52db5a	64	32	#/texts/89	supported	text
6ccb9a61d5	64	33	#/texts/90	Fixed	text
11fc1b3a2b	64	34	#/texts/91	Fixed	text
4695e10c62	64	35	#/texts/92	Semantic	text
c10c2af41b	64	36	#/texts/93	Data Security	text
ef8db72854	64	37	#/texts/94	Encryption on disk	text
51b6c7a7e5	64	38	#/texts/95	and in transit.	text
d4df9c0542	64	39	#/texts/96	None	text
4ee38be67c	64	40	#/texts/97	Must have	text
cfc272e3a4	64	41	#/texts/98	Access	text
d9aec70178	64	42	#/texts/99	controls	text
4887b9dbf8	64	43	#/texts/100	Can response	text
83959fc424	64	44	#/texts/101	generation filter by	text
3e6a81c6c1	64	45	#/texts/102	No	text
d474a22560	64	46	#/texts/103	Must have	text
530bf20e64	65	0	#/tables/2	| KPI /  requirement  Definition  POC  Production 	table
bc0ebd4ef3	65	1	#/texts/104	KPI /	text
aaaef40ca4	65	2	#/texts/105	requirement	text
7678d67ed9	65	3	#/texts/106	Definition	text
f27f6751ca	65	4	#/texts/107	POC	text
328abbe2d5	65	5	#/texts/108	Production	text
868ae63d3d	65	6	#/texts/109	user roles and	text
b3d3b72ec3	65	7	#/texts/110	permissions	text
b1cde47647	65	8	#/texts/111	LLM selection	text
5aaecbd846	65	9	#/texts/112	Which LLMs are	text
35f714201f	65	10	#/texts/113	supported for	text
5acaf6d2a5	65	11	#/texts/114	generation	text
9c37e50e01	65	12	#/texts/115	OpenAI GPT-	text
2c6cb33358	65	13	#/texts/116	4o	text
f52155424f	65	14	#/texts/117	OpenAI GPT-	text
714e07e9ef	65	15	#/texts/118	4o	text
c997ca3dbd	65	16	#/texts/119	Anthropic	text
08cea084fe	65	17	#/texts/120	Claude	text
150c206779	65	18	#/texts/121	Llama 3.3 70B	text
4ad7b7bc24	65	19	#/texts/122	Deepseek-R1	text
8490b59e3d	65	20	#/texts/123	Embedding	text
9157d2124a	65	21	#/texts/124	model	text
854ae7f40c	65	22	#/texts/125	selection	text
9f532c3d56	65	23	#/texts/126	Which embedding	text
2881711b66	65	24	#/texts/127	models are	text
665442fe24	65	25	#/texts/128	supported	text
b9a451469e	65	26	#/texts/129	Anything on	text
aa83b555f3	65	27	#/texts/130	Huggingface	text
7d0262a13e	65	28	#/texts/131	Anything on	text
e0941a0861	65	29	#/texts/132	HuggingFace	text
fecd536e1a	65	30	#/texts/133	OpenAI and	text
3bc9b71064	65	31	#/texts/134	Cohere	text
be80c4c5a7	65	32	#/texts/135	In addition to the items listed in Table\u00a02-1 above	text
98758fc7ab	65	33	#/texts/136	Hardware	section_header
cb36398299	65	34	#/texts/137	Consider which machines you need (both CPU and GPU	text
ab681c5af9	66	0	#/texts/0	consider high availability requirements and stagin	text
c873782487	66	1	#/texts/1	Development environment and process	section_header
53df646511	66	2	#/texts/2	Where would code be hosted? Which CI/CD system wil	text
8f26c0a7cb	66	3	#/texts/3	Data connectivity	section_header
00732e8e4f	66	4	#/texts/4	Which enterprise systems does the RAG application 	text
0384425b6d	66	5	#/texts/5	Data security and governance	section_header
d1e03fe291	66	6	#/texts/6	How does the system adhere with audit requirements	text
df0e6a4bbd	66	7	#/texts/7	Monitoring	section_header
6c9643c89c	66	8	#/texts/8	how would you implement monitoring? Consider syste	text
ee0831ee0d	66	9	#/texts/9	Budget	section_header
f24340c4de	67	0	#/texts/10	What is the expected monthly budget allocated for 	text
147b3bc201	67	1	#/texts/11	Ensuring Continued RAG success	section_header
060f125779	67	2	#/texts/12	First and foremost, you want to ensure a smooth an	text
9956e557ab	70	0	#/texts/13	Conclusion	section_header
c6e2cf8035	70	1	#/texts/14	Moving from a POC to production deployment of RAG 	text
add9ac61b0	71	0	#/texts/0	itself - what data should it be based on, and wher	text
3046733252	71	1	#/texts/1	OceanofPDF.com	section_header
