element_id	page_no	position_in_page	self_ref	text50	label
eacfb832a2	1	31	#/texts/31	In this mode, MLflow directly calls your GenAI app	text
3d3d9d745f	1	32	#/texts/32	predict_fn()	code
74c04e4273	1	33	#/texts/33	; or, if your app is deployed as a Databricks mode	text
f9e960a40b	1	34	#/texts/34	to_predict_fn()	code
51dcf3bac5	1	35	#/texts/35	.	text
367ba030c1	1	36	#/texts/36	By directly invoking your application, this method	text
4ae2efc631	1	37	#/texts/37	predict_fn	code
8f02d72b6c	1	38	#/texts/38	), and selected scorers are provided as inputs to	text
214b655b69	1	39	#/texts/39	mlflow.genai.evaluate()	code
de8922fc9b	1	40	#/texts/40	, as seen in	text
8f2aa0079f	1	41	#/texts/41	Figure 6-2	text
592fae5810	1	42	#/texts/42	. This function runs the application and scorers c	text
7b5abb5857	1	43	#/pictures/1	Diagram illustrating the flow of an MLflow direct 	picture
912a0e4824	1	44	#/texts/44	Answer-sheet evaluation	section_header
ea7d4cf6c0	1	45	#/texts/45	In this mode, the GenAI application is not invoked	text
f264e644ca	1	46	#/texts/46	For instance, if you already have generated output	text
f42836bcd2	1	47	#/texts/47	As	text
f6cf8ba753	1	48	#/texts/48	Figure 6-3	text
64d2c33446	1	49	#/texts/49	shows, you provide evaluation data and selected sc	text
419036bac4	1	50	#/texts/50	mlflow.genai.evaluate()	code
8d59c277e2	1	51	#/texts/51	. The evaluation data can include either existing 	text
86e3441f41	1	52	#/texts/52	mlflow.genai.evaluate()	code
6fc502c257	1	53	#/texts/53	automatically constructs traces from them. In both	text
1cbb8b05e5	1	54	#/pictures/2	Diagram illustrating the flow of an MLflow evaluat	picture
e18cddd2c2	1	55	#/texts/20	Diagram illustrating a high-level evaluation loop 	caption
dab0da4365	1	56	#/texts/43	Diagram illustrating the flow of an MLflow direct 	caption
a5d5785a9b	1	57	#/texts/54	Diagram illustrating the flow of an MLflow evaluat	caption
4a35f436ae	1	58	#/texts/55	Creating and Managing Evaluation Datasets	title
b83e549855	1	59	#/texts/56	Let's begin by creating a reliable evaluation data	text
749abf1dde	1	60	#/texts/57	You can build this dataset from three practical so	text
0f6966ba55	1	61	#/texts/58	What a GenAI Evaluation Dataset Looks Like	section_header
890c168677	1	62	#/texts/59	An evaluation dataset should reflect the kinds of 	text
e8da551476	1	63	#/texts/60	For direct evaluation, the dataset schema is simpl	text
90bfdff5df	1	64	#/texts/61	inputs	code
13d408d5d8	1	65	#/texts/62	dictionary and, optionally, an	text
b55a80bb52	1	66	#/texts/63	expectations	code
5bd6461fb3	1	67	#/texts/64	dictionary. The inputs field holds the data passed	text
d496cf4747	1	68	#/texts/65	predict_fn()	code
5624cc5c5a	1	69	#/texts/66	. The expectations field holds ground truth labels	text
a763507afc	1	70	#/texts/67	Table 6-1	text
e54717c863	1	71	#/texts/68	summarizes the core fields.	text
d71f8b0cd6	1	72	#/tables/0	| Column         | Data type        | Description 	table
a6a1407417	1	73	#/texts/69	inputs	code
1cdb1d51e6	1	74	#/texts/70	dict[Any, Any]	code
148a03972a	1	75	#/texts/71	expectations	code
6f00b7b60e	1	76	#/texts/72	dict[Str, Any]	code
3eee56be11	1	77	#/texts/73	When you move to answer-sheet evaluation, the sche	text
2ff0df4039	1	78	#/texts/74	inputs	code
f1e73310f4	1	79	#/texts/75	,	text
b7bfc66d53	1	80	#/texts/76	outputs	code
6780cd1461	1	81	#/texts/77	, and optional	text
3539adf151	1	82	#/texts/78	expectations	code
a7bb378532	1	83	#/texts/79	.	text
b74068a245	1	84	#/texts/80	Table 6-2	text
c284d65d5c	1	85	#/texts/81	shows some examples.	text
f5f716ecfd	1	86	#/tables/1	| Column         | Data type        | Description 	table
5154fcf1ef	1	87	#/texts/82	inputs	code
5e68fa11db	1	88	#/texts/83	dict[Any, Any]	code
9e797086f0	1	89	#/texts/84	outputs	code
d901eb83ec	1	90	#/texts/85	dict[Any, Any]	code
d65f5ac7c7	1	91	#/texts/86	expectations	code
d1fad03122	1	92	#/texts/87	dict[Str, Any]	code
245c2a2a9e	1	93	#/texts/88	Another option is to pass existing MLflow traces d	text
9da2723518	1	94	#/texts/89	Trace	code
9382cac876	1	95	#/texts/90	object and optional	text
ea70313c38	1	96	#/texts/91	expectations	code
424a3e9b4c	1	97	#/texts/92	.	text
638ae5bcc1	1	98	#/texts/93	Table 6-3	text
1d023ecb76	1	99	#/texts/94	shows some examples.	text
2b3c878194	1	100	#/tables/2	| Column         | Data type               | Descr	table
0a96003e5e	1	101	#/texts/95	trace	code
f3e6dc01b6	1	102	#/texts/96	mlflow.entities.Trace	code
203096c54d	1	103	#/texts/97	MLflow	text
c649d2aed8	1	104	#/texts/98	Trace	code
f91e5b1764	1	105	#/texts/99	objects\nwith inputs/outputs	text
e0c01ad7f4	1	106	#/texts/100	Pointer to a stored trace, e.g.	text
787c2b9ad9	1	107	#/texts/101	trace_id=\"c1f9...\"	code
6ea8ba988b	1	108	#/texts/102	containing:	text
1c9e9081d8	1	109	#/texts/103	inputs={\"question\":\"What's the \nsurfboard fee from	code
e856c19231	1	110	#/texts/104	and	text
26ade8bce7	1	111	#/texts/105	outputs={\"response\":\"Sports \nequipment fee is \nIDR	code
d91771ceca	1	112	#/texts/106	expectations	code
feacc0cf48	1	113	#/texts/107	dict[Str, Any]	code
4135a1a17a	1	114	#/texts/108	The	text
44046dc683	1	115	#/texts/109	expectations	code
627f74a5c1	1	116	#/texts/110	field deserves special attention. It is optional, 	text
397b019c3b	1	117	#/texts/111	expectations	code
5397e6261f	1	118	#/texts/112	field can hold a reference answer, a list of requi	text
fb25c08774	1	119	#/texts/113	Table 6-4	text
c2eb834d3f	1	120	#/texts/114	summarizes the most important ones.	text
4cf5fcefd3	1	121	#/tables/3	| Field                         | Used by         	table
76aeca4957	1	122	#/texts/115	expected_facts	code
d4ff8f43d7	1	123	#/texts/116	Correctness	code
7ee259dfcf	1	124	#/texts/117	judge	text
09605631de	1	125	#/texts/118	expected_response	code
5b2ccd6b0a	1	126	#/texts/119	Correctness	code
0790b008d7	1	127	#/texts/120	judge	text
5523c3a0c2	1	128	#/texts/121	guidelines	code
1368926604	1	129	#/texts/122	Guidelines	code
996d72cf12	1	130	#/texts/123	judge	text
914ea31196	1	131	#/texts/124	expected_retrieved_\ncontext	code
e95867ae92	1	132	#/texts/125	document_\nrecall	code
839c0f3275	1	133	#/texts/126	scorer	text
c115ec8962	1	134	#/texts/127	In practice, this means you do not need a single r	text
7b9d6d7d51	1	135	#/texts/128	MLflow also stores system fields such as creation 	text
77a9e2e567	1	136	#/texts/129	In the next section, we will build an evaluation d	text
25262470f0	1	137	#/texts/130	How to Build an Evaluation Dataset	section_header
44a3030f7c	1	138	#/texts/131	A good evaluation	text
6923e3b613	1	139	#/texts/132	expectations	code
4d8bf53e65	1	140	#/texts/133	field dataset captures how users actually interact	text
207cfc0b37	1	141	#/texts/134	Existing traces	list_item
60bfbef148	1	142	#/texts/135	Use production or development traces already captu	list_item
66a2caf7d0	1	143	#/texts/136	Domain expert labels	list_item
a3a752de6d	1	144	#/texts/137	Import annotations or feedback collected through M	list_item
6b5df864a1	1	145	#/texts/138	Curated examples	list_item
7c1083da3c	1	146	#/texts/139	Create a diverse set of test cases manually. These	list_item
d8e0f5ac06	1	147	#/texts/140	Together, these sources produce a balanced, realis	text
9f28b6c59f	1	148	#/texts/141	To make this process easier, MLflow 3.x includes a	text
2938469b2d	1	149	#/texts/142	mlflow.genai.datasets	code
e2b3d4f293	1	150	#/texts/143	. This SDK allows you to create, manage, and versi	text
be6c91d554	1	151	#/texts/144	create_dataset()	list_item
c3c0cd989e	1	152	#/texts/145	Creates a new evaluation dataset and stores it und	list_item
c4a7aadf2f	1	153	#/texts/146	get_dataset()	list_item
66c1f584d6	1	154	#/texts/147	Retrieves an existing dataset for reading, updatin	list_item
fab72fbb3f	1	155	#/texts/148	delete_dataset()	list_item
c62ba4d380	1	156	#/texts/149	Deletes a dataset that is no longer needed while p	list_item
05892ed9fa	1	157	#/texts/150	With these methods, evaluation datasets become fir	text
f68e90295e	1	158	#/texts/151	Create a dataset	section_header
d37d220c39	1	159	#/texts/152	The first step is to create an MLflow-managed eval	text
dc5980826e	1	160	#/texts/153	get_dataset()	code
205c56345a	1	161	#/texts/154	; update with	text
1dae87bd6b	1	162	#/texts/155	merge_records()	code
57557bc696	1	163	#/texts/156	; and tag, search, and populate directly from trac	text
c75e0971b2	1	164	#/texts/157	import mlflow\nfrom mlflow.genai.datasets import cr	code
1642150f14	1	165	#/texts/158	Once created, the dataset becomes the container fo	text
475382e00a	1	166	#/texts/159	Add records to the dataset	section_header
0abb32aa80	1	167	#/texts/160	There are several approaches we can follow to add 	text
fac55aa37b	1	168	#/texts/161	Approach 1: Using existing traces	section_header
e7ccb7f9cb	1	169	#/texts/162	One of the best ways to create a realistic dataset	text
8727e10ecf	1	170	#/texts/163	mlflow.search_traces()	code
862c940bed	1	171	#/texts/164	to retrieve recent production traces and add them 	text
3c6218a1f4	1	172	#/texts/165	# Retrieve traces from previous experiment\ntraces 	code
bd7cedc317	1	173	#/texts/166	This method builds a dataset rooted in actual user	text
8935b2ba2e	1	174	#/texts/167	Approach 2: Using domain expert labels	section_header
08c159fdd3	1	175	#/texts/168	You can also incorporate expert feedback collected	text
f397bbad59	1	176	#/texts/169	get_labeling_sessions()	code
7951fedc06	1	177	#/texts/170	. These labels can be synced directly into an eval	text
9a00b5280f	1	178	#/texts/171	# Using domain expert labels\nimport mlflow.genai.l	code
0935c3098a	1	179	#/texts/172	This approach combines expert-validated ground tru	text
83595a17a2	1	180	#/texts/173	Approach 3: Using curated examples	section_header
ee88b3fdcb	1	181	#/texts/174	Curated data can help broaden coverage and explore	text
73f1a4657d	1	182	#/texts/175	inputs	code
58ae5b2e72	1	183	#/texts/176	and optional	text
cf1e65ce1e	1	184	#/texts/177	expectations	code
5dd028f4f5	1	185	#/texts/178	and other metadata fields, like so:	text
09f2921c9f	1	186	#/texts/179	# Using curated examples\ncurated_examples = [\n    	code
d6a65b1a88	1	187	#/texts/180	You can also import existing datasets, either as a	text
b588c2b5e5	1	188	#/texts/181	DataFrame	code
fcb393be10	1	189	#/texts/182	. These can then be merged with an existing MLflow	text
bd97bd6258	1	190	#/texts/183	# Read 50 samples from Unity Airways QA dataset in	code
33887c60cf	1	191	#/texts/184	Executing this code segment will display the	text
0db53c0681	1	192	#/texts/185	eval_data_df	code
9292459db6	1	193	#/texts/186	, as	text
83ad536b6d	1	194	#/texts/187	Figure 6-4	text
bc060f09bf	1	195	#/texts/188	shows.	text
ee2a9df4d1	1	196	#/pictures/3	A table displayed on Databricks presents a dataset	picture
bc92192a73	1	197	#/texts/190	Now we can use the imported dataset to create a ne	text
134845eb3d	1	198	#/texts/191	# Create an evaluation dataset\neval_dataset_new = 	code
e131bbce0f	1	199	#/texts/192	This code segment shows how to create a new datase	text
55e24c6581	1	200	#/texts/193	merge_records()	code
611669cc7f	1	201	#/texts/194	function, like so:	text
5289e056ed	1	202	#/texts/195	first_dataset = first_dataset.merge_records(import	code
a81d399cfb	1	203	#/texts/196	Update or extend existing datasets	section_header
e902808d28	1	204	#/texts/197	Evaluation datasets are versioned automatically. W	text
1d26751fee	1	205	#/texts/198	get_dataset()	code
f5d7a4d4cc	1	206	#/texts/199	and	text
c978b4ff73	1	207	#/texts/200	merge_records()	code
addde49d19	1	208	#/texts/201	:	text
bfa0f75078	1	209	#/texts/202	from mlflow.genai.datasets import get_dataset\n\n# L	code
e0d6700013	1	210	#/texts/203	Delete older datasets	section_header
3115a3cbe6	1	211	#/texts/204	You can remove outdated datasets while MLflow keep	text
d497ab870a	1	212	#/texts/205	...@v7	code
cdbdf45275	1	213	#/texts/206	) and remain reproducible from their logged artifa	text
2b9369ee16	1	214	#/texts/207	from mlflow.genai.datasets import delete_dataset\n#	code
4866da5019	1	215	#/texts/208	Warning	section_header
dd61e230a7	1	216	#/texts/209	The evaluation dataset SDK, while simplifying data	text
9f6326e788	1	217	#/texts/210	expectation	code
41b73ff27a	1	218	#/texts/211	fields. Particularly large datasets may necessitat	text
c4d9049941	1	219	#/texts/212	The dataset that we created in this section will b	text
1a668844f0	1	220	#/texts/189	A table displayed on Databricks presents a dataset	caption
6ab6c3afd7	1	221	#/texts/213	Designing and Managing Scorers	title
e870a0f3f3	1	222	#/texts/214	A scorer is a specialized function or component th	text
c35a2093bd	1	223	#/texts/215	What Makes a Good Scorer	section_header
0d39dea701	1	224	#/texts/216	A good scorer is boring in the best possible way: 	text
9a2a811337	1	225	#/texts/217	Let's review some principles to use when you desig	text
bc399d8b6f	1	226	#/texts/218	Single point of truth	section_header
f3aba0a680	1	227	#/texts/219	A scorer should measure one thing at a time. \"Cont	text
28e93e009d	1	228	#/texts/220	contact_info_present	code
6708b021c4	1	229	#/texts/221	, nobody needs a meeting to guess what went wrong.	text
a8aa38f3c3	1	230	#/texts/222	Stable interface	section_header
2e925249a4	1	231	#/texts/223	Similar inputs should yield similar scores today a	text
edf2c6e924	1	232	#/texts/224	Determinism	list_item
b015c5234a	1	233	#/texts/225	For code-based scorers, avoid randomness. For LLM 	list_item
8a4d3c3870	1	234	#/texts/226	Resilience	list_item
2eae3a9edf	1	235	#/texts/227	Normalize text before testing. Treat \"1-800-UNITY-	list_item
70d76e57d9	1	236	#/texts/228	Thresholds	list_item
7a75bcdc2c	1	237	#/texts/229	Calibrate decision thresholds with labeled data so	list_item
9d531d5e2f	1	238	#/texts/230	Interpretable scale	section_header
4487f3ab0d	1	239	#/texts/231	Map results to a common scale, such as 0.0 to 1.0.	text
15dfa993a5	1	240	#/texts/232	Deterministic first, judgment second	section_header
64e0ebf302	1	241	#/texts/233	If something can be checked with code, do it. Save	text
6695b593f1	1	242	#/texts/234	Grounded in the use case	section_header
5b19654a41	1	243	#/texts/235	Tie every scorer to a real outcome. If customers n	text
ea5492ac97	1	244	#/texts/236	Economical at scale	section_header
906c62f6d5	1	245	#/texts/237	Design with latency and cost in mind. Code-based s	text
89149cc809	1	246	#/texts/238	Version and register	section_header
e7842bba4d	1	247	#/texts/239	Treat scorers like code artifacts. Name them, vers	text
d89ca41ea8	1	248	#/texts/240	response_coherence	code
35c16d41ca	1	249	#/texts/241	scorer version 3.\"	text
9d478aeb30	1	250	#/texts/242	Portable and reusable	section_header
a6c9b6d192	1	251	#/texts/243	Ensure the same scorer definition works in develop	text
52ba1a52f6	1	252	#/texts/244	Ask three questions before you design any scorer: 	text
d1e827d4f2	1	253	#/texts/245	Now that the principles are clear, we will move fr	text
a5fa22148e	1	254	#/texts/246	Code-Based Scorers	section_header
5bdad90f29	1	255	#/texts/247	Code-based scorers are lightweight Python function	text
d52fd11f8c	1	256	#/texts/248	@scorer	code
d83979a399	1	257	#/texts/249	that return a	text
3b9786c983	1	258	#/texts/250	Feedback	code
ff9050df1f	1	259	#/texts/251	value, giving you full control to inspect any part	text
66bba742d8	1	260	#/texts/252	Let's now implement a simple but useful code-based	text
28f38ed436	1	261	#/texts/253	from mlflow.genai.scorers import scorer\nfrom mlflo	code
f4f4eebd41	1	262	#/texts/254	This returns a numeric score and a text rationale 	text
1169a85821	1	263	#/texts/255	Input: {\"response\": \"Yes.\"} Feedback: value=0.0, r	list_item
344c37c0ea	1	264	#/texts/256	Input: {\"response\": \"You can change within 24 hour	list_item
f2ea555b9e	1	265	#/texts/257	The exact response length cutoffs are based on you	text
52cb626802	1	266	#/texts/258	LLM Judges	section_header
a1ea0db53c	1	267	#/texts/259	LLM judges, also known as LLM-as-a-judge or LLM-ba	text
7cae0f2305	1	268	#/texts/260	Feedback	code
65bc1899bd	1	269	#/texts/261	entries to traces so teams can trend and investiga	text
e67803db3e	1	270	#/texts/262	An LLM judge becomes appropriate when evaluation r	text
f4694b7c50	1	271	#/texts/263	Managed MLflow on Databricks supports two broad ca	text
0bffe6b453	1	272	#/texts/264	Built-in LLM judges	section_header
c47cb94c6a	1	273	#/texts/265	Built-in judges provide preconfigured evaluations 	text
f770031f91	1	274	#/texts/266	Feedback	code
58150e0aa5	1	275	#/texts/267	object that can be logged, charted, and alerted on	text
a3644e8d9d	1	276	#/texts/268	RelevanceToQuery	list_item
1be954581f	1	277	#/texts/269	This judge evaluates whether the assistant's reply	list_item
1dc42f27e2	1	278	#/texts/270	Safety	list_item
b569d05170	1	279	#/texts/271	This judge checks that the response avoids toxic o	list_item
cb1f6b396f	1	280	#/texts/272	Correctness	list_item
138ea97721	1	281	#/texts/273	This judge compares the response against ground tr	list_item
d9be04abd8	1	282	#/texts/274	RetrievalGroundedness	list_item
3cfd349714	1	283	#/texts/275	This judge assesses whether the answer is supporte	list_item
3b92c2f942	1	284	#/texts/276	RetrievalRelevance	list_item
de4ac9ae64	1	285	#/texts/277	This judge evaluates whether the retrieved documen	list_item
46cee12ff8	1	286	#/texts/278	RetrievalSufficiency	list_item
aab1b5cb2b	1	287	#/texts/279	This judge determines whether the retrieved set co	list_item
25f27e1e5a	1	288	#/texts/280	The following snippet shows how multiple built-in 	text
6dee0dcbca	1	289	#/texts/281	from mlflow.genai.scorers import (\n    RelevanceTo	code
6d9c6c3593	1	290	#/texts/282	By default, the judges use Databricks-hosted LLMs 	text
cadbc17cbc	1	291	#/texts/283	model	code
287320c644	1	292	#/texts/284	argument that references a supported provider and 	text
e095217d99	1	293	#/texts/285	eval_model = \"databricks:/databricks-gpt-oss-120b\"	code
14f719e8c9	1	294	#/texts/286	Custom LLM judges	section_header
057d3f210b	1	295	#/texts/287	Custom LLM judges address needs that go beyond the	text
2c06895762	1	296	#/texts/288	Guidelines judges	section_header
24916266b2	1	297	#/texts/289	Guidelines judges let domain experts express rules	text
567eaf659e	1	298	#/texts/290	Guidelines	list_item
6da45f1f47	1	299	#/texts/291	This judge tests the response against global \"pass	list_item
6fcba32a11	1	300	#/texts/292	ExpectationsGuidelines	list_item
6543ca0afb	1	301	#/texts/293		list_item
26d5697911	1	302	#/texts/294	This judge applies per-example rules supplied as	text
7d3798bf12	1	303	#/texts/295	Expectations	code
a830fa20bc	1	304	#/texts/296	in the dataset to judge compliance for that specif	text
58947c3aa4	1	305	#/texts/297	Guidelines-based judges use a fine-tuned LLM to de	text
8687316a29	1	306	#/texts/298	request	code
6053e1cd50	1	307	#/texts/299	,	text
c79357ab9c	1	308	#/texts/300	response	code
0127803f55	1	309	#/texts/301	,	text
507a122cd9	1	310	#/texts/302	user_preferences	code
c59dd99c3b	1	311	#/texts/303	, or	text
7a6657e890	1	312	#/texts/304	retrieved_documents	code
8ca325ef51	1	313	#/texts/305	, and you can reference these keys directly in you	text
a120d5dc5e	1	314	#/texts/306	model	code
e170af5aca	1	315	#/texts/307	argument in the judge definition, similarly to bui	text
60d927c30d	1	316	#/texts/308	Figure 6-5	text
7abf84dd89	1	317	#/texts/309	illustrates this process.	text
168094d6e7	1	318	#/pictures/4	A flowchart illustrating the process of guidelines	picture
0cbf980b00	1	319	#/texts/311	Let's return to our Unity Airways assistant. Assum	text
acf123ed4e	1	320	#/texts/312	Guidelines	code
2db7255adf	1	321	#/texts/313	class judges:	text
1c8ace57e4	1	322	#/texts/314	from mlflow.genai.scorers import Guidelines\n\nua_pr	code
8bf77fafca	1	323	#/texts/315	Custom judges	section_header
8adf013e1b	1	324	#/texts/316	Some situations call for full control over the jud	text
6dfd541dc5	1	325	#/texts/317	from mlflow.genai.judges import make_judge\nfrom ty	code
856e7e0197	1	326	#/texts/318	This pattern separates concerns in a way that rema	text
7b7f56f470	1	327	#/texts/319	coherence	code
55830cd44c	1	328	#/texts/320	judge, the scorer reads both the question and the 	text
0807a128e2	1	329	#/texts/321	Input: {\"question\": \"My flight was downgraded from	list_item
a5736b28a4	1	330	#/texts/322	This pattern turns subjective qualities into measu	text
0a3dd432df	1	331	#/texts/323	Warning	section_header
a4d20997b2	1	332	#/texts/324	The	text
7360982d48	1	333	#/texts/325	make_judge	code
d1902b8945	1	334	#/texts/326	API requires MLflow >= 3.4.0. For earlier versions	text
1451a74608	1	335	#/texts/327	custom_prompt_judge	code
20f758b2fa	1	336	#/texts/328	instead.	text
55356e612c	1	337	#/texts/329	Scorer Lifecycle Management	section_header
8ced4f5669	1	338	#/texts/330	You can reuse the same scorer in development noteb	text
b7bd456291	1	339	#/texts/331	Scorer lifecycle management API	section_header
53ac9f79b1	1	340	#/texts/332	To reuse the very same logic in different stages, 	text
7e234d491e	1	341	#/texts/333	MLflow scorers support a set of instance methods e	text
91927b8761	1	342	#/texts/334	register()	list_item
2832540c56	1	343	#/texts/335	This method publishes the scorer in the registry a	list_item
398fa834a4	1	344	#/texts/336	start()	list_item
150a3c91a8	1	345	#/texts/337		list_item
4e61c99d26	1	346	#/texts/338	This method enables online scoring with an optiona	text
e727ec3cb4	1	347	#/texts/339	sample_rate	code
18f3e126e7	1	348	#/texts/340	so expensive judges can run on a fraction of traff	text
1dd4fb8ff0	1	349	#/texts/341	update()	list_item
e953dd6f6f	1	350	#/texts/342	This method modifies the configuration over time, 	list_item
937e14f621	1	351	#/texts/343	stop()	list_item
3a2c585782	1	352	#/texts/344	This method disables online scoring for that score	list_item
428d2ad3c7	1	353	#/texts/345	delete()	list_item
8ef0537af2	1	354	#/texts/346	This removes the scorer from the registry when it 	list_item
e2fbe40041	1	355	#/texts/347	For example, we can register our scorers for later	text
a38bf815a0	1	356	#/texts/348	# Register built-in LLM judges\nua_relevancy_scorer	code
dfef34aeea	1	357	#/texts/349	MLflow also exposes a set of registry functions un	text
172de93562	1	358	#/texts/350	mlflow.genai.scorers	code
9ec6ffe08b	1	359	#/texts/351	to discover and manage scorers centrally. You can 	text
c49ed9e811	1	360	#/texts/352	list_scorers()	code
c1e44b813c	1	361	#/texts/353	,	text
3fcfe202e8	1	362	#/texts/354	get_scorer()	code
2d7a4ee0cf	1	363	#/texts/355	, and	text
a99b8540e7	1	364	#/texts/356	delete_scorer()	code
f75a13e626	1	365	#/texts/357	, respectively.	text
65873655ea	1	366	#/texts/358	In practice, teams register all production-relevan	text
cd24b37fe3	1	367	#/texts/359	Documentation and operator playbook	section_header
5b5111d0f6	1	368	#/texts/360	It is important to treat each scorer as a reusable	text
b398a16732	1	369	#/texts/361	ua_response_length_scorer	list_item
bf33ab606b	1	370	#/texts/362	This verifies that answers fall within a practical	list_item
e5d0298f66	1	371	#/texts/363		list_item
7baaf98445	1	372	#/texts/364	Action	text
6972a7eb61	1	373	#/texts/365	: When this score trends down, operators should sa	text
ec4d2a765a	1	374	#/texts/366	ua_professional_tone_scorer	list_item
d049614373	1	375	#/texts/367	This evaluates whether the assistant's reply uses 	list_item
03a382aa91	1	376	#/texts/368		list_item
bc31507692	1	377	#/texts/369	Action	text
903cd08579	1	378	#/texts/370	: When this score declines, operators should revie	text
931db7503b	1	379	#/texts/371	With a concise playbook in place for what each sco	text
4a2251b77e	1	380	#/texts/310	A flowchart illustrating the process of guidelines	caption
33c3ce211b	1	381	#/texts/372	Running and Comparing Evaluations in MLflow	title
b4d7bf6f85	1	382	#/texts/373	An evaluation run is an MLflow run that organizes 	text
c805421ba8	1	383	#/texts/374	Traces	list_item
30d9bee7ed	1	384	#/texts/375	One trace for each input example in your evaluatio	list_item
1b824bacbc	1	385	#/texts/376	Feedback	list_item
38baee3987	1	386	#/texts/377	Quality assessments generated by your scorers. The	list_item
6bb526f68f	1	387	#/texts/378	Metrics	list_item
3368c42676	1	388	#/texts/379	Aggregate statistics computed from per-trace feedb	list_item
8a12ae913b	1	389	#/texts/380	Metadata	list_item
667fb36cc4	1	390	#/texts/381	Configuration that explains exactly how the evalua	list_item
cb32c033f3	1	391	#/texts/382	MLflow 3.x provides a unified API for running thes	text
7c8f65b10b	1	392	#/texts/383	mlflow.genai.evaluate()	code
729e6fe143	1	393	#/texts/384	. It logs results with lineage that links back to 	text
9f948cc98f	1	394	#/texts/385	Evaluation Run Structure	section_header
007b017b28	1	395	#/texts/386	It helps to picture the run as a directory tree. T	text
521eb57f4a	1	396	#/texts/387	Figure 6-6	text
f4e7023f31	1	397	#/texts/388	captures the spirit of what you will find.	text
4f77e0937a	1	398	#/pictures/5	Diagram illustrating the structured layout of an e	picture
e1a4b394c2	1	399	#/texts/390	This structured layout ensures that all necessary 	text
3b7803fcd4	1	400	#/texts/391	Note	section_header
0f1a92044d	1	401	#/texts/392	In MLflow 3.x,	text
95e8103523	1	402	#/texts/393	mlflow.genai.evaluate()	code
3cc1db7b18	1	403	#/texts/394	scores the trace, which includes the request, retr	text
9e9f46909c	1	404	#/texts/395	predict_fn	code
f04be979fb	1	405	#/texts/396	. In answer-sheet mode, you provide existing trace	text
a9fafe8f2e	1	406	#/texts/397	Evaluating the Unity Airways Assistant	section_header
106090d517	1	407	#/texts/398	Let's evaluate the Unity Airways tool-calling agen	text
a058aa3ba1	1	408	#/texts/399	Chapter 4	text
e5177cc96d	1	409	#/texts/400	, we registered this agent into Unity Catalog. Tha	text
0f5f5905cd	1	410	#/texts/401	Load the registered model, dataset, and scorers	section_header
faa7ee6658	1	411	#/texts/402	Before running a full evaluation, we can perform a	text
d3d8827e6f	1	412	#/texts/403	mlflow.langchain.load_model()	code
f6e924d0c5	1	413	#/texts/404	and	text
1d5c1a5059	1	414	#/texts/405	ModelConfig	code
ef3c5fed82	1	415	#/texts/406	to supply a development configuration.	text
8fc76495b4	1	416	#/texts/407	ModelConfig	code
1db2a5930f	1	417	#/texts/408	reads a YAML configuration file or a dictionary th	text
2291715666	1	418	#/texts/409	import mlflow\n\n# Define version and model location	code
aced2d6c2b	1	419	#/texts/410	In this case, we retrieve an input example, which 	text
