element_id	page_no	position_in_page	self_ref	text50	label
a080ebfb39	1	46	#/texts/45	Few-shot prompting adds a small number of examples	text
66f0b96d13	1	47	#/texts/46	You need the model to consistently match a particu	list_item
0cd815a7da	1	48	#/texts/47	You need a structured output format that is easy t	list_item
aa99d8a77c	1	49	#/texts/48	The task has tricky edge cases that users phrase i	list_item
4e30c46767	1	50	#/texts/49	For Unity Airways, few-shot can be helpful for \"po	text
e1e43e963e	1	51	#/texts/50	The trick is to keep examples short and representa	text
4f7d39a587	1	52	#/texts/51	A good few-shot pattern is:	text
f7f751528e	1	53	#/texts/52	One example where the answer is direct	list_item
167ff42f32	1	54	#/texts/53	One example where the assistant must ask for missi	list_item
102872bd33	1	55	#/texts/54	One example where the assistant must decline to sp	list_item
be7e98a899	1	56	#/texts/55	Keep the examples realistic. If your examples soun	text
c16dbc974a	1	57	#/texts/56	template = \"\"\"\nYou are a customer support assistan	code
8a3715ca59	1	58	#/texts/57	Reasoning prompts	section_header
0b3bf76ffd	1	59	#/texts/58	You will often see \"chain-of-thought\" (CoT) used t	text
9c60094cf3	1	60	#/texts/59	A safer pattern is to ask for a brief rationale th	text
78457cb6c2	1	61	#/texts/60	\"Consider what information is missing before answe	list_item
5b8a868835	1	62	#/texts/61	\"If eligibility depends on policy details, ask a c	list_item
3dda6d8fbc	1	63	#/texts/62	\"Use cautious language when policy is not provided	list_item
8a5d8af0bf	1	64	#/texts/63	You are not asking for a novel. You are asking for	text
aaf76bbbeb	1	65	#/texts/64	template = \"\"\"\nYou are a customer support assistan	code
99184e8688	1	66	#/texts/65	Self-correction and reflection	section_header
2dc699df28	1	67	#/texts/66	Models can contradict themselves, especially when 	text
e6ee20468d	1	68	#/texts/67	Two practical self-correction strategies:	text
92a14d09f7	1	69	#/texts/68	Checklist pass	list_item
002a00ba8f	1	70	#/texts/69	Ask the model to verify that it complied with cons	list_item
4787e8143b	1	71	#/texts/70	Error-focused revision	list_item
2b2f6126ec	1	72	#/texts/71	If you know common failure modes, tell the model t	list_item
8079a46447	1	73	#/texts/72	Here is a lightweight example:	text
9d5bc65454	1	74	#/texts/73	template = \"\"\"\nYou are a customer support assistan	code
42bc1b9bf4	1	75	#/texts/74	This keeps the reflection internal and keeps the c	text
ceb1c10484	1	76	#/texts/75	Prompt Engineering Best Practices	section_header
6334856950	1	77	#/texts/76	A prompt that works once is not the goal. A prompt	text
0ebded83e1	1	78	#/texts/77	Let's next look at some prompt practices that tend	text
f55284946f	1	79	#/texts/78	Be explicit about the job, scope, and boundaries	section_header
87c50cf8a2	1	80	#/texts/79	Start by defining what the assistant is doing. If 	text
d60a5888b6	1	81	#/texts/80	Here are some Unity Airways examples of boundary s	text
4cabd47f21	1	82	#/texts/81	\"If policy details are not provided, do not claim 	list_item
f0ca188845	1	83	#/texts/82	\"If the question is about refunds, be cautious and	list_item
a850d312fe	1	84	#/texts/83	\"If you are unsure, state what information is miss	list_item
cf4520b57f	1	85	#/texts/84	This keeps tone specific and reduces drift.	text
be74bac87a	1	86	#/texts/85	Use constraints that are measurable	section_header
e69068929e	1	87	#/texts/86	The model cannot reliably follow vague instruction	text
62f579e172	1	88	#/texts/87	Maximum word count (or maximum sentences)	list_item
e915721828	1	89	#/texts/88	Output structure (e.g., sections with headings)	list_item
73c2d53259	1	90	#/texts/89	Output format (e.g., JSON with specific keys)	list_item
05e8177249	1	91	#/texts/90	For customer support answers, limits on word count	text
390bbe2244	1	92	#/texts/91	Use labels to separate inputs from instructions	section_header
66e60c5e0e	1	93	#/texts/92	Delimiters are one of the easiest and most underus	text
0e267d3a83	1	94	#/texts/93	Here is a simple approach that works well for user	text
43f415cc75	1	95	#/texts/94	template = \"\"\"\nYou are a customer support assistan	code
7bca66397b	1	96	#/texts/95	Even if a user says \"Ignore previous instructions,	text
86fd0e69c3	1	97	#/texts/96	Treat output format as a contract	section_header
5571f309f2	1	98	#/texts/97	If your application needs to parse the output, you	text
ee39910755	1	99	#/texts/98	template = \"\"\"\nYou are a customer support assistan	code
603f7086e7	1	100	#/texts/99	This does not guarantee perfect JSON every time, b	text
f25b0d68c3	1	101	#/texts/100	Keep tone consistent, but do not let tone override	section_header
414ec0ceec	1	102	#/texts/101	Tone matters, but tone is not the mission. For cus	text
a42c4b1c7e	1	103	#/texts/102	Safety and correctness	list_item
80684be996	1	104	#/texts/103	Policy compliance	list_item
ec27c71c63	1	105	#/texts/104	Clarity and helpfulness	list_item
6d1a8d4bee	1	106	#/texts/105	Tone and brand voice	list_item
db8ac7a4c5	1	107	#/texts/106	If you promote \"be cheerful and friendly\" above \"d	text
7f1e64ce38	1	108	#/texts/107	A practical way to prevent that drift is to treat 	text
d59426574b	1	109	#/texts/108	Table 3-1	text
233dcbf797	1	110	#/texts/109	shows how to translate vague tone requests into sp	text
bf408a09bb	1	111	#/tables/0	| Instead of this (abstract tone instruction)   | 	table
a4799b1b00	1	112	#/texts/110	Instead of this\n(abstract tone instruction)	text
d36ab0e354	1	113	#/texts/111	Use this\n(specific, testable wording constraints)	text
cfe232bc46	1	114	#/texts/112	Antipatterns and Debugging Habits	section_header
921e5c5ddb	1	115	#/texts/113	Prompt failures are often predictable. They fall i	text
8b1565d658	1	116	#/texts/114	The \"kitchen sink\" prompt	section_header
172516269c	1	117	#/texts/115	This is the prompt that tries to do everything at 	text
fae8d45362	1	118	#/texts/116	Symptoms:	text
19e39f810b	1	119	#/texts/117	The model satisfies a few constraints and quietly 	list_item
9b61013893	1	120	#/texts/118	The output grows long, repetitive, or uneven.	list_item
355457d4e0	1	121	#/texts/119	The model sounds more certain than it should, beca	list_item
c8868bf534	1	122	#/texts/120	Fix:	text
dbaebd7366	1	123	#/texts/121	Define one primary task and write the prompt aroun	list_item
858de64cfa	1	124	#/texts/122	Convert secondary requirements into short, testabl	list_item
f6780d76e4	1	125	#/texts/123	Use structured output when fields must be present 	list_item
78fff70917	1	126	#/texts/124	A good prompt should be a set of clear directives,	text
e1b96c50ed	1	127	#/texts/125	Vague instructions and untestable constraints	section_header
cafee65707	1	128	#/texts/126	\"Be accurate.\" \"Be professional.\" \"Be concise.\" Th	text
0a0918d0fb	1	129	#/texts/127	If the prompt cannot be tested, it cannot be impro	text
bd42ab957d	1	130	#/texts/128	Unchecked assumptions	section_header
d783c91d9b	1	131	#/texts/129	If your prompt does not tell the model what to do 	text
3fdd42fef5	1	132	#/texts/130	Overreliance on negative instructions	section_header
b36a1cb564	1	133	#/texts/131	Negative instructions like \"do not hallucinate\" ar	text
77bed0c375	1	134	#/texts/132	Instead of \"Do not invent fees,\" use \"If fees are 	list_item
2b00d9bc0c	1	135	#/texts/133	Instead of \"Do not be verbose,\" use \"Use at most 1	list_item
0bb5209a4b	1	136	#/texts/134	Changing multiple things at once	section_header
02340b79e3	1	137	#/texts/135	This is the fastest way to confuse yourself. If yo	text
ee850760f1	1	138	#/texts/136	A better iteration habit is to change one thing pe	text
ff9e9c7b92	1	139	#/texts/137	Managing Prompts with the MLflow Prompt Registry	title
7abe150037	1	140	#/texts/138	If prompts are part of your production surface are	text
28f6f6b032	1	141	#/texts/139	The MLflow Prompt Registry fixes this by giving yo	text
fd70f38dac	1	142	#/texts/140	The \"Why\" Behind the Registry	section_header
3106f26bb8	1	143	#/texts/141	Teams adopt a registry when they hit a familiar pa	text
16c0f306ef	1	144	#/texts/142	Which exact prompt is running in production right 	list_item
0ac4e1270c	1	145	#/texts/143	Who changed it, and why?	list_item
1fcf8e1484	1	146	#/texts/144	If the behavior regressed, what was the last known	list_item
2a122493c7	1	147	#/texts/145	Can a domain expert update wording without opening	list_item
1b641b1ff3	1	148	#/texts/146	MLflow Prompt Registry is built for these workflow	text
a796498c5f	1	149	#/texts/147	production	code
1efb33ca3a	1	150	#/texts/148	and	text
4b30b0b6d9	1	151	#/texts/149	staging	code
782a76ba80	1	152	#/texts/150	for gradual rollout and rollbacks, and it allows c	text
b9a7000761	1	153	#/texts/151	Tip	section_header
d76d0d15f4	1	154	#/texts/152	One practical implication matters early: you need 	text
c4a02bb26e	1	155	#/texts/153	CREATE FUNCTION	code
d1c7e28645	1	156	#/texts/154	,	text
cfea07ff7e	1	157	#/texts/155	EXECUTE	code
b21eec5b35	1	158	#/texts/156	, and	text
3bb5842308	1	159	#/texts/157	MANAGE	code
05b019577b	1	160	#/texts/158	privileges on the schema that stores prompts.	text
46f4b08cdf	1	161	#/texts/159	Prompt Registry SDK Overview	section_header
6dff1b00e3	1	162	#/texts/160	The registry exposes a small set of functions that	text
3ae7696592	1	163	#/texts/161	register_prompt()	code
2bc4f55089	1	164	#/texts/162	to create prompts or add new versions,	text
ec0caacf2c	1	165	#/texts/163	load_prompt()	code
f401724105	1	166	#/texts/164	to retrieve versions or aliases,	text
ab9c279216	1	167	#/texts/165	search_prompts()	code
907496af95	1	168	#/texts/166	to find prompts,	text
0fa9f5575a	1	169	#/texts/167	set_prompt_alias()	code
b454abcc6d	1	170	#/texts/168	and	text
9c0c89d659	1	171	#/texts/169	delete_prompt_alias()	code
13a3ab4020	1	172	#/texts/170	to manage alias pointers, and deletion APIs for cl	text
bac216589d	1	173	#/texts/171	You do not need to memorize the API surface. You d	text
66a1cbc252	1	174	#/texts/172	Figure 3-2	text
cabf2cc04f	1	175	#/texts/173	illustrates how MLflow Prompt Registry functions m	text
dc7d2926a4	1	176	#/pictures/1	Diagram illustrating the MLflow Prompt Registry li	picture
d36d835a26	1	177	#/texts/175	A Tour of Prompt Lifecycle with Prompt Registry	section_header
957b4e8718	1	178	#/texts/176	The MLflow Prompt Registry provides a governed lif	text
54109de3a6	1	179	#/texts/177	Naming prompts and choosing a location	section_header
7844831e17	1	180	#/texts/178	A prompt name is a Unity Catalog identifier, so th	text
4d6ac1c20e	1	181	#/texts/179	catalog.schema.prompt_name	code
3d6f4afee2	1	182	#/texts/180	. This is worth treating like a standard. It makes	text
8e40f41fea	1	183	#/texts/181	Databricks also provides a convenient mechanism to	text
06097c6ea9	1	184	#/texts/182	mlflow.promptRegistryLocation	code
1a2550edab	1	185	#/texts/183	with the value	text
99756d80c1	1	186	#/texts/184	catalog.schema	code
89978a6c88	1	187	#/texts/185	. When set, MLflow GenAI APIs treat that Unity Cat	text
5f44e81347	1	188	#/texts/186	Here is a simple setup pattern you can reuse:	text
c4353afab0	1	189	#/texts/187	import mlflow\n# Configure MLflow tracking and choo	code
bb4bf4909a	1	190	#/texts/188	That tag does not magically solve governance, but 	text
24ed415764	1	191	#/texts/189	Creating prompts	section_header
1e5c681795	1	192	#/texts/190	Databricks supports creating prompts via the MLflo	text
287fdbaa92	1	193	#/texts/191	Creating prompts in the Databricks MLflow UI	section_header
d0002814e2	1	194	#/texts/192	The UI path is ideal when you want quick iteration	text
62acc432c7	1	195	#/texts/193	Navigate to an MLflow experiment.	list_item
3eae1f36d5	1	196	#/texts/194	Open the Prompts tab.	list_item
8095a2e3ee	1	197	#/texts/195	Select the catalog and schema.	list_item
e4c9042ea4	1	198	#/texts/196	Create a prompt name.	list_item
900d6ca064	1	199	#/texts/197	Create the first version and save it.	list_item
8f9dc26cd5	1	200	#/texts/198	Note	section_header
03b4017167	1	201	#/texts/199	Prompt Registry uses the	text
f55e329900	1	202	#/texts/200	{{variable_name}}	code
b94c7a3814	1	203	#/texts/201	syntax for template variables in the UI. That keep	text
fc35c638a6	1	204	#/texts/202	.format(...)	code
fb2a792bba	1	205	#/texts/203	.	text
079d2d208d	1	206	#/texts/204	Creating prompts programmatically with the Python 	section_header
20f413e944	1	207	#/texts/205	The SDK approach is ideal when you want repeatabil	text
78ed5e0fb8	1	208	#/texts/206	Databricks' quick start shows the essential workfl	text
9564e2cacb	1	209	#/texts/207	register_prompt()	code
80918450b4	1	210	#/texts/208	creates version 1, then	text
04dbe0eb67	1	211	#/texts/209	set_prompt_alias()	code
c5c321305e	1	212	#/texts/210	assigns a production alias, and then	text
484579aa4d	1	213	#/texts/211	load_prompt()	code
7d5814738f	1	214	#/texts/212	retrieves it for use. The same example also highli	text
57126b8535	1	215	#/texts/213	Here's a Unity Airways example:	text
935e7e4d22	1	216	#/texts/214	import mlflow\n\nuc_prompt = \"main.default.unity_air	code
a68dcacaf2	1	217	#/texts/215	Note that	text
79168af1ab	1	218	#/texts/216	register_prompt()	code
8d40d9b32b	1	219	#/texts/217	creates a new prompt if the name does not exist; o	text
970fb3aebc	1	220	#/texts/218	register_prompt()	code
5d47317f0a	1	221	#/texts/219	accepts several parameters:	text
71b8b43d0b	1	222	#/texts/220		list_item
685dcb30f0	1	223	#/texts/221	name	code
ec30dedb6d	1	224	#/texts/222	(required)	text
82532127a5	1	225	#/texts/223		list_item
e29332d640	1	226	#/texts/224	The registry identifier for the prompt. On Databri	text
e9e35a2a3a	1	227	#/texts/225	catalog.schema.prompt_name	code
b1895b475a	1	228	#/texts/226	, which keeps ownership and permissions explicit.	text
6ba3edc6a4	1	229	#/texts/227		list_item
4c260a1cf4	1	230	#/texts/228	template	code
4712b48e5f	1	231	#/texts/229	(required)	text
68a86d5d91	1	232	#/texts/230		list_item
f2e6ecd4c6	1	233	#/texts/231	The prompt content you want to version. This can b	text
99f239dce8	1	234	#/texts/232	{{question}}	code
ef9ff7b79c	1	235	#/texts/233	, or a structured chat template represented as a l	text
9bcb1b4c0f	1	236	#/texts/234		list_item
ec36efdd46	1	237	#/texts/235	commit_message	code
37322c528e	1	238	#/texts/236	(optional)	text
63c4aec2fe	1	239	#/texts/237	A short, human-readable note describing the intent	list_item
f160bf0d3e	1	240	#/texts/238		list_item
4be06fb736	1	241	#/texts/239	tags	code
65293820d8	1	242	#/texts/240	(optional)	text
1716f9b5e5	1	243	#/texts/241	Key-value metadata attached to the prompt version.	list_item
db50063642	1	244	#/texts/242		list_item
64790a93e1	1	245	#/texts/243	response_format	code
700a5f7c74	1	246	#/texts/244	(optional)	text
6d84140ea3	1	247	#/texts/245	A schema describing the structure of the expected 	list_item
5adb61c89d	1	248	#/texts/246		list_item
0ddc9d53b7	1	249	#/texts/247	model_config	code
e9a8e84fe4	1	250	#/texts/248	(optional)	text
fac8ffa90a	1	251	#/texts/249	Generation settings stored alongside the prompt ve	list_item
37275a3947	1	252	#/texts/250	In practice, you will not use all the parameters a	text
081b15fd04	1	253	#/texts/251	commit_message	code
81e8971882	1	254	#/texts/252	and	text
b4146162bb	1	255	#/texts/253	tags	code
f04eade382	1	256	#/texts/254	to provide more information about the prompt versi	text
b5c75b0402	1	257	#/texts/255	After executing the previous Unity Airways code, y	text
dad98acf7e	1	258	#/texts/256	Figure 3-3	text
c49f825a1b	1	259	#/texts/257	.	text
8f754ef33e	1	260	#/pictures/2	Screenshot of the MLflow Prompt Registry showing t	picture
ef9d7624a9	1	261	#/texts/259	This is intentionally simple. The prompt text itse	text
7eec4eac07	1	262	#/texts/260	Note	section_header
ddce17d4b7	1	263	#/texts/261	Prompt templates include placeholders written as	text
417742e632	1	264	#/texts/262	{{variable}}	code
f32ce033f8	1	265	#/texts/263	. When your GenAI application uses the prompt, you	text
22a1c1ae41	1	266	#/texts/264	to_single_brace_format()	code
46c44c09e4	1	267	#/texts/265	to convert templates to	text
3b002396e7	1	268	#/texts/266	{variable}	code
caf1e0296c	1	269	#/texts/267	for frameworks such as LangChain or LlamaIndex tha	text
523d1160f0	1	270	#/texts/268	Once you have multiple versions, the UI also suppo	text
53b6dea8aa	1	271	#/texts/269	Figure 3-4	text
fd3d716495	1	272	#/texts/270	). In Databricks, you can click the Compare button	text
b2f1e429b7	1	273	#/pictures/3	A screenshot of the MLflow UI showing a side-by-si	picture
63eda4575e	1	274	#/texts/272	Versioning prompts	section_header
01026772f5	1	275	#/texts/273	The registry is deliberately strict about version 	text
35e0dc8875	1	276	#/texts/274	At first, this can feel inconvenient. Then you rea	text
de3f6fa15f	1	277	#/texts/275	Immutability makes comparisons meaningful.	list_item
5166983f80	1	278	#/texts/276	It prevents accidental retroactive changes to what	list_item
0c74e3c235	1	279	#/texts/277	It turns rollback into a deterministic operation: 	list_item
206c034135	1	280	#/texts/278	Creating a new version programmatically simply inv	text
503b34f3b3	1	281	#/texts/279	register_prompt()	code
b78dd6284c	1	282	#/texts/280	again with the same prompt name and a new template	text
b64dafa5a7	1	283	#/texts/281	mlflow.genai.register_prompt()	code
df617d9218	1	284	#/texts/282	with an existing prompt name.	text
679430e7a5	1	285	#/texts/283	Here is what a \"small, intentional change\" looks l	text
7d52042b6c	1	286	#/texts/284	import mlflow\n\nuc_prompt = f\"{CATALOG}.{SCHEMA}.un	code
62c3dd2b79	1	287	#/texts/285	After executing this code, you should be able to s	text
317e9abe32	1	288	#/texts/286	Figure 3-5	text
7d22a955fe	1	289	#/texts/287	.	text
afd9e7018f	1	290	#/texts/288	Two habits make prompt versioning work long-term:	text
b8b046071b	1	291	#/texts/289	Commit messages should include intent. \"Fix prompt	list_item
a426f3dba8	1	292	#/texts/290	Change one major thing per version. If you change 	list_item
96d4d5c11c	1	293	#/pictures/4	Screenshot showing two prompt versions in the MLfl	picture
1714e59bbc	1	294	#/texts/292	To keep the practice disciplined, standardize a fe	text
374f25bb7a	1	295	#/texts/293	Use the format \"behavior change | context | expect	list_item
84ca69fdab	1	296	#/texts/294	Keep the version focused so you can attribute impr	list_item
7e4e655320	1	297	#/texts/295	Tag the change as micro, medium, or major so revie	list_item
5888cd6590	1	298	#/texts/296	Record a one-line hypothesis and tag operational r	list_item
b900df5cdf	1	299	#/texts/297		list_item
be2f30da43	1	300	#/texts/298	Note whether the evaluation passed, which dataset 	text
0dd3cb0632	1	301	#/texts/299	clarify_missing_details	code
d48f5bc5f2	1	302	#/texts/300	or	text
2e1d8ced2f	1	303	#/texts/301	no_speculation	code
9d08177d03	1	304	#/texts/302	.	text
31818248be	1	305	#/texts/303		list_item
5c875d7b7a	1	306	#/texts/304	Keep consistent tags for use case, domain, languag	text
e9f6fceb3b	1	307	#/texts/305	target_alias=staging	code
56485e21d7	1	308	#/texts/306	or	text
4fb2be0ea2	1	309	#/texts/307	release_candidate=true	code
dc9b8898ef	1	310	#/texts/308	.	text
d6b6e28df0	1	311	#/texts/309	Tag it explicitly as a breaking change and list ex	list_item
0a72d01078	1	312	#/texts/310	Capture a brief before/after note if latency or to	list_item
518d858e37	1	313	#/texts/311	Finally, keep prompt names stable and descriptive,	text
73516eaf23	1	314	#/texts/312	Promoting via aliases	section_header
3b02d1051c	1	315	#/texts/313	Aliases are how you turn \"versioned artifacts\" int	text
3ba6980662	1	316	#/texts/314	production	code
dedc9ed365	1	317	#/texts/315	or	text
2f38304eb5	1	318	#/texts/316	staging	code
a6b5015fb4	1	319	#/texts/317	.	text
df8bcf3ee6	1	320	#/texts/318	Unlike prompt versions, aliases are mutable. You c	text
70ee07de63	1	321	#/texts/319	Setting an alias is a simple operation:	text
5dfe34a5e7	1	322	#/texts/320	import mlflow\nmlflow.genai.set_prompt_alias(\n    n	code
a64250e8f6	1	323	#/texts/321	This example mirrors the common pattern shown in t	text
84b8d8f823	1	324	#/texts/322	staging	code
df34cd9531	1	325	#/texts/323	and	text
4eb9702ceb	1	326	#/texts/324	production	code
ce484d8be6	1	327	#/texts/325	aliases appear in prompt versions 2 and 1, respect	text
dad33f2da3	1	328	#/texts/326	set_prompt_alias()	code
b056c16175	1	329	#/texts/327	takes three parameters:	text
5532f4722f	1	330	#/texts/328	name	list_item
3cfce75140	1	331	#/texts/329		list_item
2e6a1f98ff	1	332	#/texts/330	The name of the prompt in the registry. In Databri	text
451cc8bc77	1	333	#/texts/331	main.default.unity_airways_customer_support	code
dd3f8534ec	1	334	#/texts/332	, which keeps the prompt unambiguous across catalo	text
aa2a2beb14	1	335	#/texts/333	alias	list_item
66fd6faf7a	1	336	#/texts/334		list_item
a7814ac9c4	1	337	#/texts/335	The alias label you want to manage, such as	text
8f55dbeb51	1	338	#/texts/336	staging	code
d6979fa537	1	339	#/texts/337	or	text
5a10f6da33	1	340	#/texts/338	production	code
912367c6d5	1	341	#/texts/339	. Think of this as the stable handle your applicat	text
4ea6fe74b2	1	342	#/texts/340	version	list_item
8f8d4b390f	1	343	#/texts/341	The integer prompt version that the alias should p	list_item
147b85057d	1	344	#/texts/342	Because aliases are mutable, you can promote a new	text
82f7f060a3	1	345	#/texts/343	prompts:/...@production	code
b59ef7019c	1	346	#/texts/344	) without redeployment.	text
4e0bc09ea2	1	347	#/texts/345	In this section, we keep the alias idea simple: it	text
245d8e0fd3	1	348	#/texts/346	Making prompts discoverable	section_header
40c3888fa1	1	349	#/texts/347	Versioning tells you what changed. Tags tell you w	text
60c6a646bb	1	350	#/texts/348	Databricks defines tags as version-specific, key-v	text
3020865b8e	1	351	#/texts/349	A useful tagging strategy should incorporate two t	text
9bffc43942	1	352	#/texts/350	Stable tags	list_item
110d2ec419	1	353	#/texts/351		list_item
209778a69a	1	354	#/texts/352	These are relevant across multiple versions and in	text
aa655076e3	1	355	#/texts/353	use_case	code
7e715ca31a	1	356	#/texts/354	,	text
8ab3eff9d0	1	357	#/texts/355	owner	code
21f4e0d09d	1	358	#/texts/356	, and	text
74a22650ae	1	359	#/texts/357	language	code
675706d057	1	360	#/texts/358	.	text
fe7e8c20c2	1	361	#/texts/359	Change tags	list_item
534b285804	1	362	#/texts/360		list_item
0f2a93fe37	1	363	#/texts/361	These describe the specific changes in a particula	text
7e0bd184ff	1	364	#/texts/362	improvement	code
e2d1d2b5bd	1	365	#/texts/363	,	text
39188fc02e	1	366	#/texts/364	risk	code
74c786e63a	1	367	#/texts/365	,	text
e0ea82117d	1	368	#/texts/366	tested_with	code
e07b762f9c	1	369	#/texts/367	, or a brief hypothesis.	text
4c28d859fb	1	370	#/texts/368	Tags are ideal for capturing the operational chara	text
8c4b750bc1	1	371	#/texts/369	tested_with	code
5252963a32	1	372	#/texts/370	,	text
478a3026d3	1	373	#/texts/371	avg_latency_ms	code
535990371d	1	374	#/texts/372	,	text
f89f39e000	1	375	#/texts/373	team	code
01795d7422	1	376	#/texts/374	, and	text
d5bbaaf245	1	377	#/texts/375	project	code
f0be584b02	1	378	#/texts/376	. While not mandatory, these examples illustrate t	text
d4f8b29251	1	379	#/texts/377	Searching prompts in Unity Catalog	section_header
b88f47638f	1	380	#/texts/378	You cannot manage what you cannot find. The regist	text
ac301bd414	1	381	#/texts/379	search_prompts()	code
6df7037976	1	382	#/texts/380	for discovery.	text
d2c773245b	1	383	#/texts/381	While using a UC-backed registry, you must specify	text
292196ce53	1	384	#/texts/382	The only supported filter format is specifying the	list_item
adfee9e01a	1	385	#/texts/383	Name pattern filters are not supported.	list_item
c36bf2986e	1	386	#/texts/384	Direct tag filtering is not supported.	list_item
1d491acfc0	1	387	#/texts/385	That sounds restrictive, but it leads to a simple 	text
06f7999353	1	388	#/texts/386	List prompts in a schema.	list_item
982281cce9	1	389	#/texts/387	Filter the returned list programmatically.	list_item
8e7463b906	1	390	#/texts/388	Here is an example:	text
dcd911a0b3	1	391	#/texts/389	import mlflow\n\n# Required format: list all prompts	code
c2dff5a4c0	1	392	#/texts/390	This approach is explicitly recommended: get the l	text
4e6d15ed29	1	393	#/texts/391	search_prompts(...)	code
5ab301ec51	1	394	#/texts/392	, then filter in Python.	text
89adb9f13d	1	395	#/texts/393	search_prompts()	code
12898b4132	1	396	#/texts/394	takes two arguments,	text
f7d488838c	1	397	#/texts/395	filter_string	code
476c3eb684	1	398	#/texts/396	and	text
e548747eab	1	399	#/texts/397	max_results	code
4ee05bbeb3	1	400	#/texts/398	:	text
6c88383527	1	401	#/texts/399		list_item
80d39999ec	1	402	#/texts/400	filter_string	code
944ecdc423	1	403	#/texts/401	(optional)	text
207540eead	1	404	#/texts/402		list_item
fefad7b953	1	405	#/texts/403	A SQL-like filter expression that tells MLflow whi	text
c71154853e	1	406	#/texts/404	task='summarization'	code
24c554b917	1	407	#/texts/405	. In a Unity Catalog-backed Prompt Registry on Dat	text
b4f5a65314	1	408	#/texts/406	catalog = '...' AND schema = '...'	code
044115a2fc	1	409	#/texts/407	pattern is the only supported filter format. This 	text
48354154b6	1	410	#/texts/408	unity_airways_	code
35c3f94415	1	411	#/texts/409	, discovery becomes simple even without advanced s	text
ef610e5769	1	412	#/texts/410		list_item
f7b7e59361	1	413	#/texts/411	max_results	code
f36e44c9c2	1	414	#/texts/412	(optional)	text
3713312669	1	415	#/texts/413	The maximum number of prompts to return from the s	list_item
6d0cea81ac	1	416	#/texts/414	Deleting prompts	section_header
ba693b7709	1	417	#/texts/415	In Unity Catalog registries, you cannot delete a p	text
