element_id	page_no	position_in_page	self_ref	text50	label
86c6e43064	1	69	#/texts/69	https://www.databricks.com/learn/free-edition	text
ece8903d37	1	70	#/texts/70	.	text
9c7b19b3b5	1	71	#/texts/71	If you have a technical question or a problem usin	text
3efda1cb52	1	72	#/texts/72	support@oreilly.com	text
6c0e70e1fb	1	73	#/texts/73	.	text
907e430b41	1	74	#/texts/74	This book is here to help you get your job done. I	text
9f21f2a3ff	1	75	#/texts/75	We appreciate, but generally do not require, attri	text
6810555c5b	1	76	#/texts/76	Practical MLflow for Generative AI on Databricks	text
ccf0432250	1	77	#/texts/77	by Nuwan Ganganath, Julie Nguyen, and Chang Shi Li	text
43367d7731	1	78	#/texts/78	If you feel your use of code examples falls outsid	text
37fbb8e58d	1	79	#/texts/79	permissions@oreilly.com	text
ab25a83e9c	1	80	#/texts/80	.	text
5535515970	1	81	#/texts/81	Conventions Used in This Book	title
9eb2811501	1	82	#/texts/82	The following typographical conventions are used i	text
6939024a21	1	83	#/texts/83	Italic	list_item
c67f9cde57	1	84	#/texts/84	Indicates new terms, URLs, email addresses, filena	list_item
e6d1f50824	1	85	#/texts/85	Constant width	list_item
5d1b987796	1	86	#/texts/86	Used for program listings, as well as within parag	list_item
068d636ebb	1	87	#/texts/87	Constant width bold	list_item
aafb3eb01a	1	88	#/texts/88	Shows commands or other text that should be typed 	list_item
f4769eed64	1	89	#/texts/89	Constant width italic	list_item
71b842a259	1	90	#/texts/90	Shows text that should be replaced with user-suppl	list_item
311a0dac6c	1	91	#/texts/91	Tip	section_header
92736cc688	1	92	#/texts/92	This element signifies a tip or suggestion.	text
680afe8b31	1	93	#/texts/93	Note	section_header
d2181adc8c	1	94	#/texts/94	This element signifies a general note.	text
731089949e	1	95	#/texts/95	Warning	section_header
bcb532f711	1	96	#/texts/96	This element indicates a warning or caution.	text
79cfddbee1	1	97	#/texts/97	O'Reilly Online Learning	title
104a136cef	1	98	#/texts/98	Note	section_header
c42c42047e	1	99	#/texts/99	For more than 40 years,	text
38e56255f9	1	100	#/texts/100	O'Reilly Media	text
962e3259f2	1	101	#/texts/101	has provided technology and business training, kno	text
1d5197a322	1	102	#/texts/102	Our unique network of experts and innovators share	text
15ed3fd391	1	103	#/texts/103	https://oreilly.com	text
8e86a07662	1	104	#/texts/104	.	text
e40c5a88a5	1	105	#/texts/105	How to Contact Us	title
3e95d1440b	1	106	#/texts/106	Please address comments and questions concerning t	text
091bd5a2a6	1	107	#/texts/107	O'Reilly Media, Inc.	list_item
fde58c2cbb	1	108	#/texts/108	141 Stony Circle, Suite 195	list_item
54d5030a58	1	109	#/texts/109	Santa Rosa, CA 95401	list_item
6a4f4776c6	1	110	#/texts/110	800-889-8969 (in the United States or Canada)	list_item
bc066201b9	1	111	#/texts/111	707-827-7019 (international or local)	list_item
f30d073f73	1	112	#/texts/112	707-829-0104 (fax)	list_item
c3e9ae695a	1	113	#/texts/113	support@oreilly.com	list_item
e7a12c9c8e	1	114	#/texts/114	https://oreilly.com/about/contact.html	list_item
695e79c737	1	115	#/texts/115	We have a web page for this book, where we list er	text
ddda6887ed	1	116	#/texts/116	https://oreil.ly/practical-MLflow-GenAI-Databricks	text
ef4e21ec1a	1	117	#/texts/117	.	text
4e592957cf	1	118	#/texts/118	For news and information about our books and cours	text
15da27f81b	1	119	#/texts/119	https://oreilly.com	text
61e1b3a4b2	1	120	#/texts/120	.	text
e6bd816b59	1	121	#/texts/121	Find us on LinkedIn:	text
e91ff60836	1	122	#/texts/122	https://linkedin.com/company/oreilly	text
38f9c8009e	1	123	#/texts/123	.	text
27e4c5a906	1	124	#/texts/124	Watch us on YouTube:	text
4e9fd2e46b	1	125	#/texts/125	https://youtube.com/oreillymedia	text
69278d8562	1	126	#/texts/126	.	text
