element_id	page_no	position_in_page	self_ref	text50	label
6943f7f203	1	94	#/texts/93	This group represents the global reach of the Act.	list_item
e05a342287	1	95	#/texts/94	Importers and distributors	list_item
857c4597d6	1	96	#/texts/95	These are the companies that form the \"AI supply c	list_item
e2a09ebda7	1	97	#/texts/96	Product manufacturers	list_item
f3392efca2	1	98	#/texts/97	These are the \"integrators,\" meaning companies tha	list_item
67865be056	1	99	#/texts/98	Authorized representatives	list_item
265e4b7625	1	100	#/texts/99	These are the people and entities that act as the 	list_item
796cfb46b5	1	101	#/texts/100	Affected persons	list_item
dc39d09aed	1	102	#/texts/101	These are the \"citizens,\" meaning individuals in t	list_item
a0522f9bd0	1	103	#/texts/102	The majority of obligations stated in the regulati	text
b70ec16a7f	1	104	#/texts/103	Rebrand the system	list_item
73a6cae756	1	105	#/texts/104		list_item
72bd14d367	1	106	#/texts/105	An example of this would be a company reselling an	text
81f233b8c6	1	107	#/texts/106	white-labeling	text
c92021a4bf	1	108	#/texts/107	) or using a vendor's model but releasing it to cu	text
f3c219aff0	1	109	#/texts/108	Make a substantial modification to the system	list_item
fb1ed9ff72	1	110	#/texts/109	An example of this would be making a significant c	list_item
7b5a893173	1	111	#/texts/110	Change the intended purpose of the system	list_item
11dfc5568a	1	112	#/texts/111	This would include repurposing an AI system that w	list_item
36e56ca4b3	1	113	#/texts/112	According to Article 16	text
d8895c7d4a	1	114	#/texts/113	, providers of high-risk AI systems must ensure th	text
0c76abce09	1	115	#/texts/114	It is also vital to remember that minimal-risk AI 	text
9d408836c9	1	116	#/texts/115	Requirements for High-Risk AI	title
e0509dba44	1	117	#/texts/116	Under the EU AI Act, providers of high-risk AI sys	text
1e47a29649	1	118	#/texts/117	quality management system	text
a58d770561	1	119	#/texts/118	, to ensure that compliance isn't just a one-time 	text
4cd0f0d601	1	120	#/texts/119	The core technical requirements are laid out in Ar	text
33daedd35a	1	121	#/texts/120	Article 9: Risk Management System	list_item
1e91eea33b	1	122	#/texts/121	Article 10: Data and Data Governance	list_item
5c2c228f16	1	123	#/texts/122	Article 11: Technical Documentation	list_item
d328869ada	1	124	#/texts/123	Article 12: Record-Keeping	list_item
9be4dc6b79	1	125	#/texts/124	Article 13: Transparency and Provision of Informat	list_item
4b44ccd337	1	126	#/texts/125	Article 14: Human Oversight	list_item
b45ed06b5b	1	127	#/texts/126	Article 15: Accuracy, Robustness, and Cybersecurit	list_item
ff9e65c912	1	128	#/texts/127	The EU AI Act applies across the entire lifecycle 	text
b7e1f8a468	1	129	#/texts/128	Before we examine Articles 9-15 in detail, we'll o	text
46ea99a5d1	1	130	#/texts/129	AI Project Lifecycle	section_header
295a0e37da	1	131	#/texts/130	In the previous chapters, we touched on parts of t	text
281f7b299c	1	132	#/texts/131	Designing Machine Learning Systems	text
3677ff719f	1	133	#/texts/132	(O'Reilly), defines several lifecycle stages that 	text
aee17a7319	1	134	#/texts/133		list_item
fbd05722a2	1	135	#/texts/134	Project scoping	text
3c738f5987	1	136	#/texts/135	: Developers define the project's scope, business 	text
049331c002	1	137	#/texts/136		list_item
ff907bf3b3	1	138	#/texts/137	Dataset/context engineering	text
9e8754c198	1	139	#/texts/138	: Developers prepare and process data for machine 	text
c6246be671	1	140	#/texts/139	2	text
f636b79fef	1	141	#/texts/140	and	text
9adb7a6a13	1	142	#/texts/141	7	text
8c695fac13	1	143	#/texts/142	). Data annotation can also be considered as part 	text
c2db438314	1	144	#/texts/143		list_item
456447a3c9	1	145	#/texts/144	Model development/adaptation	text
3d712e0d0d	1	146	#/texts/145	: Developers build and refine models through featu	text
b4ff8cbc29	1	147	#/texts/146	Chapter 3	text
0ceb6cd6fb	1	148	#/texts/147	).	text
4799eb5937	1	149	#/texts/148		list_item
53825f21bb	1	150	#/texts/149	Deployment	text
77ab895615	1	151	#/texts/150	: Developers operationalize models so their predic	text
b99614cd93	1	152	#/texts/151	4	text
3b84d75270	1	153	#/texts/152	,	text
078fc95491	1	154	#/texts/153	5	text
aef413da47	1	155	#/texts/154	, and	text
c0f2a8add4	1	156	#/texts/155	9	text
5209dcd57c	1	157	#/texts/156	).	text
9ab7299c6b	1	158	#/texts/157		list_item
cad9b34ebc	1	159	#/texts/158	Monitoring and continual learning	text
e1fa4b690a	1	160	#/texts/159	: Developers track deployed models for performance	text
ee655076f0	1	161	#/texts/160	6	text
ac25788925	1	162	#/texts/161	and	text
479e96120d	1	163	#/texts/162	9	text
5f404259c6	1	164	#/texts/163	).	text
e0d2cb8d7a	1	165	#/texts/164		list_item
d895fc2be2	1	166	#/texts/165	Business analysis	text
e025641217	1	167	#/texts/166	: Developers evaluate model outcomes against busin	text
45e35be0f1	1	168	#/texts/167	Figure 10-1	text
f2ca52424b	1	169	#/texts/168	depicts these stages.	text
89c42e1db8	1	170	#/pictures/0	Diagram illustrating the iterative process for dev	picture
fd6b1c1e54	1	171	#/texts/170	Model development	text
a77a44ae7f	1	172	#/texts/171	is at the core of ML engineering. In AI engineerin	text
76e26132d3	1	173	#/texts/172	The process of	text
415770c861	1	174	#/texts/173	dataset engineering	text
74272ae5f5	1	175	#/texts/174	is relatively straightforward in traditional ML. I	text
6d27ee1f00	1	176	#/texts/175	cancelled	text
44f5ed0b69	1	177	#/texts/176	or	text
f749e5f8d4	1	178	#/texts/177	not cancelled	text
6d4c2fcb01	1	179	#/texts/178	within a month of the reservation date. In the cas	text
918b118627	1	180	#/texts/179	We've noticed that dataset (context) engineering i	text
e8161d023a	1	181	#/texts/180	Prompt engineering	list_item
710f0e238b	1	182	#/texts/181	In an ideal scenario, this requires a fixed benchm	list_item
02391a0a35	1	183	#/texts/182	Retrieval-augmented generation (RAG)	list_item
fd2323f0eb	1	184	#/texts/183	This focuses on preparing, chunking, and embedding	list_item
77b6837650	1	185	#/texts/184	Fine-tuning	list_item
caae991749	1	186	#/texts/185	This applies in rare cases, and it emphasizes data	list_item
8bce4299b0	1	187	#/texts/186	When it comes to	text
3998baee88	1	188	#/texts/187	model deployment	text
3b15297a00	1	189	#/texts/188	, traditional ML deployment typically involves pac	text
2c0061710e	1	190	#/texts/189	Monitoring	text
0d80087274	1	191	#/texts/190	in ML typically means tracking relevant model and 	text
a7bcdb309a	1	192	#/texts/191	human evaluation	text
2ad703bf20	1	193	#/texts/192	often becomes necessary.	text
da9b414d9d	1	194	#/texts/193	Business analysis	text
dc707b178f	1	195	#/texts/194	in AI systems is broader and less clearly defined 	text
b99ce3e72e	1	196	#/texts/195	what \"good\" looks like,	text
68e099e395	1	197	#/texts/196	often across subjective dimensions like helpfulnes	text
57f5166614	1	198	#/texts/197	continuous, iterative process	text
02d2550ac0	1	199	#/texts/198	that's closely tied to both evaluation and system 	text
1ece19f072	1	200	#/texts/199	These stages are tightly interconnected and form a	text
14eb0df386	1	201	#/texts/200	Next, we will identify which lifecycle stages each	text
a07565b4d0	1	202	#/texts/201	Note	section_header
6b14ea4b43	1	203	#/texts/202	The author is not a lawyer, and this content does 	text
5950daedd6	1	204	#/texts/203	Article 9: Risk Management System	section_header
a3b804b09e	1	205	#/texts/204	Article 9 of the EU AI Act requires providers of h	text
aa1f44ca37	1	206	#/texts/205	Risk management is not a one-and-done compliance c	text
fa2a3602bc	1	207	#/texts/206	Project scoping (risk identification)	section_header
b5e9b396c5	1	208	#/texts/207	During	text
19235deca5	1	209	#/texts/208	project scoping	text
de35946bce	1	210	#/texts/209	, teams should do the following:	text
0ab7730a73	1	211	#/texts/210	Identify and analyze known and reasonably foreseea	list_item
669cb41780	1	212	#/texts/211	Consider whether the AI system may adversely impac	list_item
67931d149f	1	213	#/texts/212	Evaluate risks not only under intended use but als	list_item
63073aca5c	1	214	#/texts/213	Development and testing (mitigation)	section_header
2c93fc87b3	1	215	#/texts/214	Before a team can put a high-risk system into serv	text
d8785e23c6	1	216	#/texts/215	Test against the predefined evaluation metrics and	list_item
948a8fe5cf	1	217	#/texts/216	Perform real-world testing where appropriate.	list_item
b24103313c	1	218	#/texts/217	Post-market monitoring (via a feedback loop)	section_header
f5918ebd7e	1	219	#/texts/218	Teams must continuously analyze data collected fro	text
a9be15bb8f	1	220	#/texts/219	Types of risks and mitigation strategies	section_header
d32092855c	1	221	#/texts/220	Now, let's walk through some examples of risks in 	text
43be3fc18d	1	222	#/texts/221	Data-related and model behavior risks	list_item
921e6f76ba	1	223	#/texts/222	Operational risks	list_item
84575835bd	1	224	#/texts/223	Security/cyber risks	list_item
ec33a27541	1	225	#/texts/224	Data-related and model behavior risks	section_header
f19f00fbc5	1	226	#/texts/225	Data risks are the most common source of AI failur	text
6545cf637a	1	227	#/texts/226	Biased datasets (for example, medical data that pr	list_item
036bf545b5	1	228	#/texts/227	Incorrect or inconsistent labels	list_item
49d4b2d1bf	1	229	#/texts/228	Missing, duplicated, or outdated data	list_item
bf334a0b58	1	230	#/texts/229		list_item
8e7095203e	1	231	#/texts/230	Data drift	text
6377290d76	1	232	#/texts/231	, in which the data no longer represents the real 	text
078e17451e	1	233	#/texts/232	Data-related risks often become	text
07ca4c77ab	1	234	#/texts/233	model behavior risks	text
12a81fd100	1	235	#/texts/234	. Models trained on problematic datasets are likel	text
c853fa0b31	1	236	#/texts/235	Lakeflow SDPs allow teams to define data quality r	text
7aa0169c3f	1	237	#/texts/236	Teams can also extend monitoring to inference data	text
c05c533509	1	238	#/texts/237	Chapter 6	text
033bc13848	1	239	#/texts/238	, to enable detection of drift between training an	text
85f92e82b7	1	240	#/texts/239	Operational risks	section_header
41edcd7663	1	241	#/texts/240	These arise not from data or model behavior but fr	text
89eb402058	1	242	#/texts/241	Broken or untested code being pushed directly to p	list_item
8802e537a6	1	243	#/texts/242	Development and production environments being misa	list_item
731057688b	1	244	#/texts/243	A deployment failing midway, leaving a system in a	list_item
7b5fa9d58e	1	245	#/texts/244	Teams accidentally deploying the wrong model versi	list_item
a3d9697a59	1	246	#/texts/245	Teams making manual changes in production that byp	list_item
1fc1a9e615	1	247	#/texts/246	These situations can lead to outages, incorrect pr	text
1d8014b726	1	248	#/texts/247	To mitigate operational risk, deployment must foll	text
e1eea66a48	1	249	#/texts/248	Chapter 5	text
8ac8cb347a	1	250	#/texts/249	, and we also demonstrated how DABs help to simpli	text
624e448034	1	251	#/texts/250	Security and cybersecurity risks	section_header
e24cbda385	1	252	#/texts/251	Security risks	text
b2a958d44b	1	253	#/texts/252	arise when an AI system or its infrastructure can 	text
3ca6af5b5f	1	254	#/texts/253	Prompt injection or jailbreaking attempts in LLM a	list_item
4ad24b458b	1	255	#/texts/254	Leakage of personal or sensitive data through logs	list_item
b9b99c4118	1	256	#/texts/255	Exposure or theft of secrets (API keys and OAuth t	list_item
5c84298880	1	257	#/texts/256	Compromise of a package dependency or CI/CD pipeli	list_item
3e475f07b4	1	258	#/texts/257	To mitigate these risks, least-privilege access an	text
ef30af0014	1	259	#/texts/258	4	text
55d31fe7da	1	260	#/texts/259	and	text
bea40966d2	1	261	#/texts/260	9	text
451f44b486	1	262	#/texts/261	, when discussing	text
b4df188b8a	1	263	#/texts/262	OAuth authentication	text
cd4c06322e	1	264	#/texts/263	, we highlighted the importance of using the princ	text
8676aefcfa	1	265	#/texts/264	In Chapters	text
b07ac9e888	1	266	#/texts/265	4	text
2c214d8f5d	1	267	#/texts/266	and	text
7b632ba5a6	1	268	#/texts/267	9	text
7477fc9beb	1	269	#/texts/268	, we talked about the Unity AI Gateway, which help	text
600bdd1eb9	1	270	#/texts/269	Inference tables	text
d1fc47762d	1	271	#/texts/270	provide detailed logs of every request, and	text
0aeb237085	1	272	#/texts/271	MLflow Tracing	text
8da17fa67e	1	273	#/texts/272	captures all intermediate steps for LLM applicatio	text
ff569fceb4	1	274	#/texts/273	The recommended best practice is to store credenti	text
ccffbeca57	1	275	#/texts/274	Databricks secret scopes	text
c79f92b776	1	276	#/texts/275	and reference them at runtime, to ensure that no s	text
f2eaafd696	1	277	#/texts/276	Chapter 9	text
d70e3f4db6	1	278	#/texts/277	.	text
7d0ece046b	1	279	#/texts/278	Security risks are not limited to application beha	text
43297f90a3	1	280	#/texts/279	Typosquatting	list_item
bb921ff54a	1	281	#/texts/280	This involves creating malicious packages with nam	list_item
6b56ee9605	1	282	#/texts/281	Malicious or compromised packages on PyPI	list_item
44f7b417a0	1	283	#/texts/282		list_item
3f9edb66f2	1	284	#/texts/283	A real-world example of such a package is the	text
0b6c0e2fc6	1	285	#/texts/284	fastapi-toolkit package on PyPI	text
f8b982d4a1	1	286	#/texts/285	. It was compromised after attackers gained access	text
bc6b64624e	1	287	#/texts/286	Malicious transitive dependencies	list_item
33557f6ab3	1	288	#/texts/287		list_item
961ed78bf5	1	289	#/texts/288	For example, the LiteLLM library (which has about 	text
7d16e32b60	1	290	#/texts/289	under attack	text
c06cacb181	1	291	#/texts/290	.	text
71056dda74	1	292	#/texts/291	Repojacking/dependency hijacking	list_item
09c2da7c5b	1	293	#/texts/292		list_item
436c9d4cb7	1	294	#/texts/293	In GitHub Actions, if an Action is referenced as	text
2989e8eef5	1	295	#/texts/294	{owner}/{repo}@{tag}	code
c43a43d780	1	296	#/texts/295	or	text
2eac38c50f	1	297	#/texts/296	{branch}	code
c07841137b	1	298	#/texts/297	and attackers take control of the repository, they	text
a871dfc132	1	299	#/texts/298	malware can exfiltrate	text
868aa120f5	1	300	#/texts/299	.	text
5521a2a770	1	301	#/texts/300	Users accidentally committing API keys or OAuth to	list_item
606e4b15d6	1	302	#/texts/301	This is one of the most common and avoidable secur	list_item
01f6c8975b	1	303	#/texts/302	These are only a small number of examples. As AI a	text
4629c21966	1	304	#/texts/303	private package repositories	text
6f59ef3b9c	1	305	#/texts/304	and allowing installation only from approved sourc	text
f13904c39c	1	306	#/texts/305	commit SHA	text
7ad604b2f6	1	307	#/texts/306	to prevent repojacking.	text
73b174daab	1	308	#/texts/307	These examples demonstrate how a small misconfigur	text
e14b386f5a	1	309	#/texts/308	Article 10: Data and Data Governance	section_header
98ff123cf0	1	310	#/texts/309	While Article 9 of the EU AI Act requires a contin	text
c09c528db2	1	311	#/texts/310	quality of data	text
94071f1b11	1	312	#/texts/311	used to develop high-risk AI systems. If an AI sys	text
e7a717febc	1	313	#/texts/312	Let's walk through the AI project lifecycle and re	text
934ae941b4	1	314	#/texts/313	Project scoping	section_header
c449cf03ce	1	315	#/texts/314	Compliance starts before any data is ingested. Dur	text
e4801409bd	1	316	#/texts/315	data governance strategy	text
f188dcd609	1	317	#/texts/316	aligned with Article 10. This includes defining ho	text
caa984cfef	1	318	#/texts/317	Article 10 requires that organizations do all of t	text
212d7123c0	1	319	#/texts/318	Document the design choices that led to selecting 	list_item
3b3d9a814e	1	320	#/texts/319	Record assumptions about what data represents	list_item
b1d40b7b66	1	321	#/texts/320	Assess whether data is sufficiently available, rep	list_item
42f4ebc04f	1	322	#/texts/321	Consider the potential impact of data biases on in	list_item
8614468a54	1	323	#/texts/322	At this stage, governance is primarily about	text
185a48c071	1	324	#/texts/323	planning and accountability	text
f8cf1b9181	1	325	#/texts/324	: identifying data sources, evaluating licensing a	text
3c0ea17bda	1	326	#/texts/325	Dataset/context engineering	section_header
5ede2adb49	1	327	#/texts/326	In this phase, raw data is processed into structur	text
6783b7deb4	1	328	#/texts/327	Data collection processes and origin	list_item
d7315f7710	1	329	#/texts/328	Data preparation operations, such as labeling, cle	list_item
0de9e25650	1	330	#/texts/329	Analysis of potential biases and measures to mitig	list_item
db4b039ebf	1	331	#/texts/330	Identification of gaps in representativeness or qu	list_item
6497a6b866	1	332	#/texts/331	Datasets must be all of the following:	text
f8d3d7d36b	1	333	#/texts/332	Relevant	list_item
fb7d20f572	1	334	#/texts/333	Sufficiently representative (including geographic 	list_item
3de34f2d15	1	335	#/texts/334	To the greatest extent possible, free of errors	list_item
9f6ea929b5	1	336	#/texts/335	Complete for the intended purpose	list_item
cfb54ce482	1	337	#/texts/336	Databricks capabilities help streamline data quali	text
f44112eda0	1	338	#/texts/337	expectations	text
a73651485f	1	339	#/texts/338	allow you to automatically detect and isolate inva	text
97097f577e	1	340	#/texts/339	However, this functionality is limited to declarat	text
45a4366a0b	1	341	#/texts/340	DQX	text
91b8d518a5	1	342	#/texts/341	by Databricks Labs. It is a data quality framework	text
b3e4df3ec2	1	343	#/texts/342	Delta Lake	text
a8c9624cbd	1	344	#/texts/343	provides data version control and lineage tracking	text
1638a279e4	1	345	#/texts/344	Unity Catalog	text
c5b4df697a	1	346	#/texts/345	supports best governance practices by providing th	text
407e1d207e	1	347	#/texts/346	Chapter 5	text
6a5863542a	1	348	#/texts/347	.	text
fe725be27a	1	349	#/texts/348	Compliance is demonstrated by traceability (how th	text
70a03ea62e	1	350	#/texts/349	Model development/adaptation	section_header
5348dd5d6b	1	351	#/texts/350	Article 10 requires datasets that are used for mod	text
627dd2ca0e	1	352	#/texts/351	During this phase, teams must do the following:	text
c95ba689e6	1	353	#/texts/352	Track the dataset versions they use to train each 	list_item
53b12cfc1f	1	354	#/texts/353	Validate that training, validation, and test sets 	list_item
4e640608cb	1	355	#/texts/354	Test the model on relevant subgroups to verify fai	list_item
5d7df01320	1	356	#/texts/355	In	text
a1c6c06fda	1	357	#/texts/356	Chapter 3	text
2196de0573	1	358	#/texts/357	, we demonstrated how to log evaluation results an	text
4ec6847b27	1	359	#/texts/358	Deployment	section_header
4a9e156239	1	360	#/texts/359	The EU AI Act requires that data within the deploy	text
7c81e8cded	1	361	#/texts/360	Practical safeguards include the following:	text
fbd7a1858e	1	362	#/texts/361	Quality gates in ML pipelines that prevent model p	list_item
a2e2456650	1	363	#/texts/362	Controlled release processes that prevent the acci	list_item
9469e9922e	1	364	#/texts/363	Lakeflow Jobs allows for if-else statements, as sh	text
0e74baa16a	1	365	#/texts/364	Chapter 5	text
9d9409e179	1	366	#/texts/365	, to enable model promotion only if certain qualit	text
7d387d7a86	1	367	#/texts/366	Monitoring and continual learning	section_header
0f83948ffa	1	368	#/texts/367	Article 10 does not end at deployment. It requires	text
fb8e2de17f	1	369	#/texts/368	Databricks supports this phase through the followi	text
a57b553719	1	370	#/texts/369		list_item
757abc5a07	1	371	#/texts/370	Data Quality Monitoring	text
4cb603a7ce	1	372	#/texts/371	, which detects drift between inference data and a	text
596790e9bc	1	373	#/texts/372		list_item
fb966827a5	1	374	#/texts/373	Automated	text
040b8bf27a	1	375	#/texts/374	alerting	text
272959034a	1	376	#/texts/375	when statistical properties deviate from expectati	text
bd63df42ba	1	377	#/texts/376		list_item
564ba5b753	1	378	#/texts/377	Inference tables	text
a070181682	1	379	#/texts/378	and	text
7633a8a3aa	1	380	#/texts/379	MLflow Tracing,	text
332fb36a74	1	381	#/texts/380	which capture model inputs and outputs for audit a	text
702f8f6eb4	1	382	#/texts/381	Bias monitoring in Data Quality Monitoring (classi	list_item
aa9e850693	1	383	#/texts/382	This fulfills the implicit requirement of Article 	text
1342717f32	1	384	#/texts/383	ongoing	text
04d46b165b	1	385	#/texts/384	, not a one-time validation exercise.	text
5ad2f3538b	1	386	#/texts/385	Business analysis	section_header
0b6afb685c	1	387	#/texts/386	There are rare circumstances in which processing o	text
40d86fc3e2	1	388	#/texts/387	No alternative data can achieve the same objective	list_item
7e2cd64004	1	389	#/texts/388	The data is strictly access-controlled and documen	list_item
045cc6a1d8	1	390	#/texts/389	The data is deleted once bias mitigation is comple	list_item
2cf42e55da	1	391	#/texts/390	Business analysis is responsible for justifying th	text
a73e50d074	1	392	#/texts/391	Unity Catalog	text
cb3525d723	1	393	#/texts/392	permission controls, data retention policies, audi	text
3f8ab8858a	1	394	#/texts/393	Article 11: Technical Documentation	section_header
41baf0cc1b	1	395	#/texts/394	Article 11 requires providers of high-risk AI syst	text
84d209400f	1	396	#/texts/395	technical documentation	text
07ab84eb13	1	397	#/texts/396	that demonstrates compliance with the law. This do	text
a22d975c48	1	398	#/texts/397	The purposes of technical documentation are to pro	text
458b3b2e87	1	399	#/texts/398	Article 11 specifies that technical documentation 	text
31c6f8fd0e	1	400	#/texts/399	Intended purpose and system architecture	list_item
d8a524156a	1	401	#/texts/400	Dataset characteristics and data governance measur	list_item
5e02df36b8	1	402	#/texts/401	Risk management strategy and mitigation actions	list_item
52803f373f	1	403	#/texts/402	Model performance evaluation, limitations, and mon	list_item
11e6e9382c	1	404	#/texts/403	System logs, versioning, and auditability records	list_item
4608bb857c	1	405	#/texts/404	Importantly, this is not technical documentation i	text
3dfa05742a	1	406	#/texts/405	compliance artifact	text
4aa43c9a62	1	407	#/texts/406	that describes how the system meets the Act's requ	text
dc82231713	1	408	#/texts/407	Technical documentation becomes the compliance bac	text
36e0c59cb9	1	409	#/texts/408	With the growing adoption of AI-assisted software 	text
8bb3990fd1	1	410	#/texts/409	technical necessity.	text
2c7566661d	1	411	#/texts/410	Tools that generate or modify code based on prompt	text
a5d8930ec8	1	412	#/texts/411	Documentation should	text
912691e054	1	413	#/texts/412	live where the system lives: in the repository, un	text
1052127bf1	1	414	#/texts/413	, not in scattered Confluence pages or slide decks	text
59b13d9652	1	415	#/texts/414	Keeping documentation in the repo provides several	text
2735065d2c	1	416	#/texts/415	traceability	text
bf9e749654	1	417	#/texts/416	(every change to code and documentation is tracked	text
897fd5ecd3	1	418	#/texts/417	discoverability	text
48a6a1b689	1	419	#/texts/418	(other developers can easily find relevant documen	text
56b8b04078	1	420	#/texts/419	governance	text
3cba4be8a8	1	421	#/texts/420	(documentation becomes part of code review, not an	text
5eca3e2e73	1	422	#/texts/421	Article 12: Record-Keeping	section_header
