element_id	page_no	position_in_page	self_ref	text50	label
3b441bef90	1	68	#/texts/68	{{task.name}}	code
ff3bf2201b	1	69	#/texts/69	, when the job starts.	text
d05bceae6f	1	70	#/texts/70	We need these parameters for a few reasons:	text
b53defd512	1	71	#/texts/71	They allow the scripts to access the correct confi	list_item
44e121f491	1	72	#/texts/72	We can use them to tag experiments, models, and de	list_item
3d9912a5e1	1	73	#/texts/73	To simplify parameter parsing, we'll define a	text
43221703e3	1	74	#/texts/74	create_parser()	code
1d2ab1d457	1	75	#/texts/75	function in the	text
c97de6c6a0	1	76	#/texts/76	utils.common	code
bede1ca93b	1	77	#/texts/77	module of our package.	text
6aee0496d5	1	78	#/texts/78	First, we define the common arguments among all st	text
a1442518f4	1	79	#/texts/79	env	code
c8d6c255f8	1	80	#/texts/80	and	text
bdfceddb04	1	81	#/texts/81	root_path	code
f6d6e1096b	1	82	#/texts/82	. We then create a	text
3f1ec20a43	1	83	#/texts/83	common	code
103268e753	1	84	#/texts/84	parser that accepts these two arguments, which is 	text
01fb7e966d	1	85	#/texts/85	Next, the training and deployment steps require th	text
dfb4e71fda	1	86	#/texts/86	train_deploy_model	code
7c8eb2a82b	1	87	#/texts/87	parser for them:	text
3737085bdd	1	88	#/texts/88	def create_parser ( args : Sequence [ str ] = None	code
f5b9887b08	1	89	#/texts/89		code
b36e324492	1	90	#/texts/90	This function sets up a parser with subparsers for	code
b97434b33d	1	91	#/texts/91		code
d1f2f59355	1	92	#/texts/92	:param args: Optional sequence of command-line arg	code
08daada4bd	1	93	#/texts/93		code
0724463f07	1	94	#/texts/94	:return: Parsed argument namespace	code
d00f24ddb9	1	95	#/texts/95		code
4c1db96955	1	96	#/texts/96	\"\"\" parser = argparse . ArgumentParser ( descripti	code
89afeef9c2	1	97	#/texts/97	Using this approach means we don't have to define 	text
98833e3603	1	98	#/texts/98	Data Preprocessing	section_header
c94cbbfbb6	1	99	#/texts/99	Let's take a look at the	text
ba1d232a67	1	100	#/texts/100	ml_pipeline.yml	text
d96d8633ad	1	101	#/texts/101	file. It has a resources section where one job,	text
0cbb3050b0	1	102	#/texts/102	ml-pipeline	code
d76af3a8fb	1	103	#/texts/103	, is defined. Once deployed, the job will be calle	text
061eb3bae8	1	104	#/texts/104	hotel-booking-ml-pipeline	code
7f2d9d0d1e	1	105	#/texts/105	. It runs based on a schedule (which we can set us	text
0859301a25	1	106	#/texts/106	Quartz Cron syntax	text
098885b41a	1	107	#/texts/107	): every Monday at 6:00 a.m. CET. We can set the p	text
51377fd6d1	1	108	#/texts/108	PAUSED	code
9dc78dcaae	1	109	#/texts/109	to nonproduction environments by using the	text
2816fb9a84	1	110	#/texts/110	schedule_pause_status	code
59b43ccf0a	1	111	#/texts/111	bundle variable.	text
d06c43ecc6	1	112	#/texts/112	The schedule is illustrative: in practice, to choo	text
33753521c1	1	113	#/texts/113	Triggering retraining only when monitoring detects	text
e8d8f95122	1	114	#/texts/114	Chapter 6	text
b5c0a3d2f9	1	115	#/texts/115	.	text
76624b91fa	1	116	#/texts/116	Here is how the schedule for the pipeline is defin	text
bcd354ba0f	1	117	#/texts/117	resources/ml_pipeline.yml	text
4cd88c2b02	1	118	#/texts/118	file:	text
3693a2b954	1	119	#/texts/119	resources : jobs : ml - pipeline : name : hotel - 	code
cff3a5404b	1	120	#/texts/120	We pass a usage policy ID (formerly known as a bud	text
eb4b4cf38d	1	121	#/texts/121	budget_policy_id : \"$ {var.usage_policy_id} \"	code
a1d199cfb4	1	122	#/texts/122	We'll discuss cost allocation in	text
77747b34ff	1	123	#/texts/123	Chapter 9	text
694167310f	1	124	#/texts/124	.	text
7905dcbb2f	1	125	#/texts/125	Here, we will use a serverless cluster to run the 	text
7e9f0fd521	1	126	#/texts/126	default	code
f0204054b4	1	127	#/texts/127	and select environment version 4, which matches Py	text
4c8825a7f7	1	128	#/texts/128	Chapter 2	text
dc17525a8f	1	129	#/texts/129	. Here, we'll also specify the project dependencie	text
e427548101	1	130	#/texts/130	. whl	text
d930c7dc24	1	131	#/texts/131	files in the	text
9611db74d7	1	132	#/texts/132	dist	text
0883f3732d	1	133	#/texts/133	folder, where the project package built by the bun	text
715c64ddf4	1	134	#/texts/134	environments : - environment_key : default spec : 	code
ad5f15887d	1	135	#/texts/135	The first task of the job is called	text
925bf06ed3	1	136	#/texts/136	preprocessing	code
cdf5430545	1	137	#/texts/137	. It is a	text
c0f28572ed	1	138	#/texts/138	spark_python	code
a7305b0453	1	139	#/texts/139	task that runs the	text
c82eb82e06	1	140	#/texts/140	preprocess_data.py	code
dc1f70bee1	1	141	#/texts/141	Python script. Notice that the location of the scr	text
9f10a640c2	1	142	#/texts/142	ml_pipeline.yml	text
d27966cca9	1	143	#/texts/143	file. (It is located in the	text
6d22224e79	1	144	#/texts/144	resources	text
0c2907527d	1	145	#/texts/145	folder.):	text
50a7c1a25c	1	146	#/texts/146	tasks : - task_key : preprocessing environment_key	code
eef6848bfc	1	147	#/texts/147	You'll notice that the	text
a78a87268e	1	148	#/texts/148	preprocess_data.py	text
6d5862ccf2	1	149	#/texts/149	script takes two arguments:	text
16c31b9ed0	1	150	#/texts/150	env	code
8d4a72ce46	1	151	#/texts/151	and	text
9425fb3b6b	1	152	#/texts/152	root_path	code
6d280e010a	1	153	#/texts/153	. The first parameter,	text
60060c506b	1	154	#/texts/154	common	code
6ba7f88ef1	1	155	#/texts/155	, means that we will use the common parser to pars	text
44f380f835	1	156	#/texts/156	databricks bundle deploy	code
e990370e3a	1	157	#/texts/157	command uploads all the files that belong to the b	text
aca10c71c6	1	158	#/texts/158	root_path	code
c2f4585eb4	1	159	#/texts/159	). Our data preprocessing code depends on the	text
947fc3690d	1	160	#/texts/160	project_config.yml	text
f5bc5e0f25	1	161	#/texts/161	file, which is stored in the files folder under th	text
a7ddf0eac0	1	162	#/texts/162	project_config.yml	text
f790332dd4	1	163	#/texts/163	file, we define the environment-specific values fo	text
120deacdb7	1	164	#/texts/164	databricks.yml	text
240ecef518	1	165	#/texts/165	file, so we can pass the target as an argument.	text
33d60e47f1	1	166	#/texts/166	Inside the	text
bb4f8fdc0f	1	167	#/texts/167	preprocess_data.py	code
e9f178ee2b	1	168	#/texts/168	script, we use the	text
0bc45c07cc	1	169	#/texts/169	create_parser	code
27c1450028	1	170	#/texts/170	function we defined earlier to parse the arguments	text
060ecd62e0	1	171	#/texts/171	import pandas as pd	code
4500716fdb	1	172	#/texts/172		code
27cf72c3c7	1	173	#/texts/173	import yaml	code
d435642155	1	174	#/texts/174		code
e252575762	1	175	#/texts/175	from loguru import logger	code
1be1337dbf	1	176	#/texts/176		code
0bbf7d5500	1	177	#/texts/177	from pyspark.sql import SparkSession	code
f6ec677ad0	1	178	#/texts/178		code
cdd4800b7c	1	179	#/texts/179	from hotel_booking.config import ProjectConfig	code
e1f5c4efc4	1	180	#/texts/180		code
1a7b7f7f66	1	181	#/texts/181	from hotel_booking.data.data_processor import Data	code
ffea4ed777	1	182	#/texts/182		code
fd6502742e	1	183	#/texts/183	from hotel_booking.utils.common import create_pars	code
e88028d6c1	1	184	#/texts/184		code
613d3aab10	1	185	#/texts/185	args = create_parser ()	code
b52aaa0a88	1	186	#/texts/186		code
ff60fe593f	1	187	#/texts/187	cfg = ProjectConfig . from_yaml ( config_path = f 	code
7740c03c60	1	188	#/texts/188		code
c2caa87cd5	1	189	#/texts/189	)	code
74f8fb6ba4	1	190	#/texts/190		code
bcfb8c3e99	1	191	#/texts/191	logger . info ( \"Configuration loaded:\" )	code
518b675886	1	192	#/texts/192		code
49ac465170	1	193	#/texts/193	logger . info ( yaml . dump ( cfg , default_flow_s	code
086f18aaa3	1	194	#/texts/194	After that, the code gets really simple. We initia	text
b3108627b0	1	195	#/texts/195	DataProcessor	code
32acd3fd33	1	196	#/texts/196	class we defined earlier by using the Pandas DataF	text
015f1c6ffb	1	197	#/texts/197	SparkSession	code
68ed382f57	1	198	#/texts/198	. We preprocess the data, generate 1,000 synthetic	text
9d554747cc	1	199	#/texts/199	project_config.yml	text
292f38e40e	1	200	#/texts/200	file:	text
b6ba2c2b5b	1	201	#/texts/201	spark = SparkSession . builder . getOrCreate ()	code
5c3872b897	1	202	#/texts/202		code
040e21158a	1	203	#/texts/203	# Load the dataset	code
3fd07e7322	1	204	#/texts/204		code
f82cd2cc1a	1	205	#/texts/205	df = pd . read_csv ( f \" { args . root_path } /fil	code
bee6d31120	1	206	#/texts/206		code
2677501c20	1	207	#/texts/207	# Initialize DataProcessor	code
23421f7052	1	208	#/texts/208		code
46df3c936d	1	209	#/texts/209	data_processor = DataProcessor ( df = df , config 	code
3e0e2ac735	1	210	#/texts/210		code
7343a80050	1	211	#/texts/211	data_processor . preprocess ()	code
680b0b59e6	1	212	#/texts/212		code
723aa120ca	1	213	#/texts/213	if spark . catalog . tableExists ( data_processor 	code
b040acd020	1	214	#/texts/214		code
0720cd3ad2	1	215	#/texts/215	data_processor . save_to_catalog ()	code
eafeaec089	1	216	#/texts/216	And with that, we're done with the data preprocess	text
5f27019424	1	217	#/texts/217	Training, Evaluating, and Registering a Model	section_header
c479d1913d	1	218	#/texts/218	In the	text
efe027cbb8	1	219	#/texts/219	databricks.yml	text
ee18b88ab1	1	220	#/texts/220	file, we've defined the	text
4e82462c5a	1	221	#/texts/221	branch	code
a767386bae	1	222	#/texts/222	and	text
f4c75c1b7d	1	223	#/texts/223	git_sha	code
2b3f065daa	1	224	#/texts/224	variables, which are passed as parameters in the	text
8c7ec250c6	1	225	#/texts/225	train_model	code
9e5b86885b	1	226	#/texts/226	task, along with other parameters. Here, we'll use	text
a462cc74a4	1	227	#/texts/227	train_deploy_model	code
85105c7c45	1	228	#/texts/228	parser we defined earlier:	text
6dc61481c3	1	229	#/texts/229	- task_key : \"train_model\" environment_key : defau	code
4d1dfed8ef	1	230	#/texts/230	This task runs the	text
1cf2267dbc	1	231	#/texts/231	train_register_model.py	code
b5277b9996	1	232	#/texts/232	Python script. Here, we are mostly going through t	text
392b398faa	1	233	#/texts/233	Chapter 3	text
8dfd1d2b7f	1	234	#/texts/234	. Just as in the data preprocessing step, we load 	text
25efa06e34	1	235	#/texts/235	SparkSession	code
61b8a1ad68	1	236	#/texts/236	, and parse the arguments, and then, we use the	text
34b81e7423	1	237	#/texts/237	DataLoader	code
db384aad50	1	238	#/texts/238	class to load and split the data into the train an	text
0441f75c8c	1	239	#/texts/239	import mlflow	code
aa6e7c01c6	1	240	#/texts/240		code
e46972bb11	1	241	#/texts/241	import yaml	code
2fe6caf1b4	1	242	#/texts/242		code
4af2859b5c	1	243	#/texts/243	from loguru import logger	code
445dd29159	1	244	#/texts/244		code
e76ca55123	1	245	#/texts/245	from pyspark.sql import SparkSession	code
51421d22b3	1	246	#/texts/246		code
3600b6c302	1	247	#/texts/247	from hotel_booking.config import ProjectConfig , T	code
a9a5f1da28	1	248	#/texts/248		code
c27053e291	1	249	#/texts/249	from hotel_booking.data.data_loader import DataLoa	code
e5e6ad406e	1	250	#/texts/250		code
62f473a8e1	1	251	#/texts/251	from hotel_booking.models.lightgbm_model import Li	code
343b779507	1	252	#/texts/252		code
ad62959591	1	253	#/texts/253	from hotel_booking.utils.common import create_pars	code
e145c55866	1	254	#/texts/254		code
986fe4c10d	1	255	#/texts/255	args = create_parser ()	code
a7815991ac	1	256	#/texts/256		code
2352c767be	1	257	#/texts/257	cfg = ProjectConfig . from_yaml ( config_path = f 	code
ff4915733a	1	258	#/texts/258		code
70c0dc8a46	1	259	#/texts/259	logger . info ( \"Configuration loaded:\" )	code
2c6e93f2d5	1	260	#/texts/260		code
f24cfbf51e	1	261	#/texts/261	logger . info ( yaml . dump ( cfg , default_flow_s	code
56d079f829	1	262	#/texts/262		code
dff390dba5	1	263	#/texts/263	spark = SparkSession . builder . getOrCreate ()	code
94a4d6df6c	1	264	#/texts/264		code
9ad51cc82e	1	265	#/texts/265	data_loader = DataLoader ( spark = spark , config 	code
77937f1803	1	266	#/texts/266		code
2b24880f58	1	267	#/texts/267	X_train , y_train , X_test , y_test = data_loader 	code
0d269a730b	1	268	#/texts/268	After we load the data, we train and log the model	text
a0c6ec1691	1	269	#/texts/269	metrics_new	code
5c780bf15b	1	270	#/texts/270	. Notice that we pass actual values of the	text
4eae548735	1	271	#/texts/271	run_id	code
d6a76136de	1	272	#/texts/272	,	text
a530715302	1	273	#/texts/273	git_sha	code
25f4d28525	1	274	#/texts/274	, and	text
2ed5915461	1	275	#/texts/275	branch	code
cfa052d382	1	276	#/texts/276	as tags:	text
8ea4e961b2	1	277	#/texts/277	model = LightGBMModel ( config = cfg )	code
581d170777	1	278	#/texts/278		code
016423ac29	1	279	#/texts/279	tags = Tags ( ** { \"git_sha\" : args . git_sha , \"b	code
b61d741f23	1	280	#/texts/280		code
a2861804c3	1	281	#/texts/281	model . train ( X_train = X_train , y_train = y_tr	code
b748807d7f	1	282	#/texts/282		code
85bde71c54	1	283	#/texts/283	model_info = model . log_model ( experiment_name =	code
43f7815e86	1	284	#/texts/284		code
33a4054aef	1	285	#/texts/285	)	code
96e505b686	1	286	#/texts/286		code
b8d439a05f	1	287	#/texts/287	metrics_new = model . metrics	code
3d10d5aa70	1	288	#/texts/288	Now, we'll evaluate the latest registered model (i	text
450b726fb9	1	289	#/texts/289	latest-model	code
9d2601245a	1	290	#/texts/290	alias exists, or if the newly trained model improv	text
7ed945c6b1	1	291	#/texts/291	model_updated	code
fd669a7794	1	292	#/texts/292	and	text
5763ffa7f1	1	293	#/texts/293	model_version	code
fd74052b70	1	294	#/texts/294	task values, which we will use in the follow-up ta	text
08e3284219	1	295	#/texts/295	sklearn_model_name = f \" { cfg . catalog } . { cfg	code
be8f61241e	1	296	#/texts/296		code
62ccfa7a91	1	297	#/texts/297	eval_data = X_test . copy ()	code
96911a449b	1	298	#/texts/298		code
d6736c1ada	1	299	#/texts/299	eval_data [ cfg . target ] = y_test	code
a435b1a548	1	300	#/texts/300		code
0e0bf66452	1	301	#/texts/301	should_register = True	code
457b6a5378	1	302	#/texts/302		code
6eb1e23c99	1	303	#/texts/303	try : mlflow . MlflowClient () . get_model_version	code
209f2518ce	1	304	#/texts/304		code
8fd226f73f	1	305	#/texts/305	except mlflow . exceptions . RestException : model	code
c4ea6c0b4f	1	306	#/texts/306		code
b80731a535	1	307	#/texts/307	if model_exists : result = mlflow . models . evalu	code
abb8747480	1	308	#/texts/308		code
c3063a30f3	1	309	#/texts/309	if should_register : model_version = model . regis	code
ea358f14f4	1	310	#/texts/310		code
2dbab87740	1	311	#/texts/311	else : dbutils . jobs . taskValues . set ( key = \"	code
060ef9c000	1	312	#/texts/312	Deploying a Model Serving Endpoint	section_header
f0ef5acb3f	1	313	#/texts/313	The	text
df56fc83bc	1	314	#/texts/314	model_updated	code
3a40d21f40	1	315	#/texts/315	task defines whether the pipeline will run further	text
23bf61e43c	1	316	#/texts/316	model_updated	code
b99b2dbd02	1	317	#/texts/317	task value is equal to 1: if the condition evaluat	text
85cd2548ea	1	318	#/texts/318	deploy_model	code
5786ccdc9a	1	319	#/texts/319	task. It takes the same arguments as the	text
ae0cb59731	1	320	#/texts/320	train_model	code
c0e04c93d8	1	321	#/texts/321	task:	text
3639f2602c	1	322	#/texts/322	- task_key : model_updated condition_task : op : \"	code
4ca96cb43e	1	323	#/texts/323		code
d55bcd36a6	1	324	#/texts/324	- task_key : \"deploy_model\" environment_key : defa	code
d19c6eb310	1	325	#/texts/325	The task runs the	text
a60c9b9275	1	326	#/texts/326	deploy_model.py	code
47449ac868	1	327	#/texts/327	script. After loading the project configuration an	text
48b95aa835	1	328	#/texts/328	model_version	code
8b9585c37d	1	329	#/texts/329	task value from the	text
958e21860a	1	330	#/texts/330	train_model	code
d5fe01d936	1	331	#/texts/331	task. We then use it to look up the corresponding	text
60d8d86fd7	1	332	#/texts/332	ModelInfo	code
49fb9e4777	1	333	#/texts/333	instance:	text
b88aaf7f6b	1	334	#/texts/334	import mlflow	code
e13f957be7	1	335	#/texts/335		code
75d174783e	1	336	#/texts/336	from loguru import logger	code
605f31961a	1	337	#/texts/337		code
fef2e27842	1	338	#/texts/338	from hotel_booking.config import ProjectConfig , T	code
537a8eb131	1	339	#/texts/339		code
672f03fb7a	1	340	#/texts/340	from hotel_booking.models.pyfunc_model_wrapper imp	code
c777637d46	1	341	#/texts/341		code
435b3d92de	1	342	#/texts/342	from hotel_booking.models.serving import serve_mod	code
4af53279b5	1	343	#/texts/343		code
392cd59368	1	344	#/texts/344	from hotel_booking.utils.common import create_pars	code
53fdb76b6f	1	345	#/texts/345		code
f702db395a	1	346	#/texts/346	args = create_parser ()	code
f6f0042949	1	347	#/texts/347		code
68403f2f6c	1	348	#/texts/348	model_version = dbutils . jobs . taskValues . get 	code
5d12793ada	1	349	#/texts/349		code
1782bd1047	1	350	#/texts/350	logger . info ( f \"Retrieved wrapped model version	code
05c523f0d2	1	351	#/texts/351		code
e92de01b04	1	352	#/texts/352	cfg = ProjectConfig . from_yaml ( config_path = f 	code
0827d24a27	1	353	#/texts/353		code
c214871192	1	354	#/texts/354	model_name = f \" { cfg . catalog } . { cfg . schem	code
a5dd86b3bd	1	355	#/texts/355		code
5b1e2a9f9c	1	356	#/texts/356	wrapped_model_name = f \" { cfg . catalog } . { cfg	code
68187690ac	1	357	#/texts/357		code
40422877e5	1	358	#/texts/358	wrapped_model_info = mlflow . models . get_model_i	code
9db63d8e64	1	359	#/texts/359		code
7dbbed88d4	1	360	#/texts/360	)	code
ced110f11b	1	361	#/texts/361	We then use that to log and register the wrapper w	text
f9c31c2f5c	1	362	#/texts/362	wrapper = HotelBookingModelWrapper ()	code
0c075d5245	1	363	#/texts/363		code
30202ad88d	1	364	#/texts/364	with open ( f \" { args . root_path } /files/versio	code
b375fae33a	1	365	#/texts/365		code
bf765f0c52	1	366	#/texts/366	whl_name = f \"hotel_booking- { version } -py3-none	code
2210ea8c09	1	367	#/texts/367		code
c4efee5246	1	368	#/texts/368	code_paths = [ f \" { args . root_path } /artifacts	code
06cbcacbe0	1	369	#/texts/369		code
1461780c73	1	370	#/texts/370	tags = Tags ( ** { \"git_sha\" : args . git_sha , \"b	code
ee38d6483e	1	371	#/texts/371		code
2e7b097d7a	1	372	#/texts/372	model_version = wrapper . log_register_model ( wra	code
e7f6190f4d	1	373	#/texts/373		code
56491a8f6a	1	374	#/texts/374	)	code
d011779b56	1	375	#/texts/375	After we have registered the model, we can finally	text
4170e9b8b8	1	376	#/texts/376	serve_model	code
a26fc6be71	1	377	#/texts/377	function that we defined earlier (and that you can	text
d153a0b520	1	378	#/texts/378	models.serving	code
a2dacdc535	1	379	#/texts/379	module) and finish our pipeline:	text
277f1e2b49	1	380	#/texts/380	serve_model ( entity_name = model_name , entity_ve	code
214a4722d1	1	381	#/texts/381		code
b03167ae27	1	382	#/texts/382	)	code
60ca40e59d	1	383	#/texts/383	As mentioned earlier, we should view PyFunc more a	text
b2fce3eda9	1	384	#/texts/384	So far, we've been using	text
dfb6429c80	1	385	#/texts/385	serverless compute	text
a3e78934b9	1	386	#/texts/386	to run our jobs. Now, let's look at another Lakefl	text
55f2079a95	1	387	#/texts/387	classic cluster configuration	text
98d4250f4e	1	388	#/texts/388	instead. In this example, we use	text
95d76dc8c3	1	389	#/texts/389	classic compute	text
e940a13819	1	390	#/texts/390	purely for demonstration purposes, to show how clu	text
7a47b30634	1	391	#/texts/391	Serverless versus Classic Compute for Lakeflow Job	section_header
48b61012a0	1	392	#/texts/392	In the	text
abb0a04bb1	1	393	#/texts/393	resources	text
f55ea398b8	1	394	#/texts/394	folder, you can find another	text
d083abaff8	1	395	#/texts/395	yml	text
eff23ad6ff	1	396	#/texts/396	file called	text
b24e6ea5ed	1	397	#/texts/397	ml_monitoring.yml	text
83a3b69089	1	398	#/texts/398	, which defines the	text
4797d10978	1	399	#/texts/399	hotel-booking-monitor-update	code
75e585d365	1	400	#/texts/400	job.	text
171ffaa82e	1	401	#/texts/401	This job is configured to run daily at 9:00 CET, a	text
6871d80035	1	402	#/texts/402	scripts/refresh_monitor.py	code
e0cbc73cfe	1	403	#/texts/403	Python script:	text
cd6e8cc993	1	404	#/texts/404	resources : jobs : house - price - monitor - updat	code
6b7fd05b57	1	405	#/texts/405	Notice that we do not provide a usage policy ID in	text
d374515ba4	1	406	#/texts/406	We can also override the job's default cluster wit	text
b777d74922	1	407	#/texts/407	cluster_id	code
df7b128380	1	408	#/texts/408	argument for a given target. For example, it's com	text
47fe49c60a	1	409	#/texts/409	dev	code
37344d7d52	1	410	#/texts/410	target to speed up iteration and debugging. In thi	text
e1e8c6409a	1	411	#/texts/411	dynamic_version	code
ae030c6507	1	412	#/texts/412	setting for	text
8f5582c4ea	1	413	#/texts/413	artifacts	code
0e3c1b319a	1	414	#/texts/414	to	text
277d75e569	1	415	#/texts/415	true	code
4898d7ff94	1	416	#/texts/416	, to ensure that the latest version of the package	text
6b2c946db2	1	417	#/texts/417	targets : dev : default : true mode : development 	code
827be25d13	1	418	#/texts/418		code
29d4231c95	1	419	#/texts/419	.bundle/$ {bundle.target} /$ {bundle.name} \" artif	code
b726435f7b	1	420	#/texts/420	In	text
9ebdb79329	1	421	#/texts/421	Chapter 6	text
3348baeeea	1	422	#/texts/422	, we'll cover the monitoring job in detail, includ	text
a9748a6b45	1	423	#/texts/423	So far, we've worked entirely in a development env	text
e85cb99980	1	424	#/texts/28	Diagram of a Lakeflow job structure showing a sequ	caption
a5c92413a8	1	425	#/texts/424	Databricks Platform Design	title
a728615392	1	426	#/texts/425	We have already interacted with various components	text
a1f37200cf	1	427	#/texts/426	We've also interacted with Unity Catalog: we used 	text
a83dfac3d8	1	428	#/texts/427	In Unity Catalog, assets are organized using the f	text
c389403542	1	429	#/texts/428	Catalogs, which are the highest level of organizat	list_item
74d5eaf093	1	430	#/texts/429	Schemas, which are contained within catalogs.	list_item
5acbbf3739	1	431	#/texts/430		list_item
afa1c67926	1	432	#/texts/431	Assets, which include the tables, views, volumes, 	text
fd6edecc63	1	433	#/texts/432	catalog.schema.asset	text
7563495d2b	1	434	#/texts/433	.	text
dee37c3d31	1	435	#/texts/434	Figure 5-2	text
98991cbe51	1	436	#/texts/435	depicts this hierarchy.	text
d8348416f2	1	437	#/pictures/1	Diagram showing the Unity Catalog metastore object	picture
7813a4dc83	1	438	#/texts/437	All the workspaces belong to a Databricks account.	text
ae29ba85af	1	439	#/texts/438	Figure 5-3	text
bcd8c603c2	1	440	#/texts/439	depicts the relationships among accounts, metastor	text
fc1245d8ed	1	441	#/pictures/2	Diagram showing the relationships between Databric	picture
4a43e62f99	1	442	#/texts/441	I've mentioned that you may want to have different	text
c381e92f3f	1	443	#/texts/442	How Many Environments Do You Need?	section_header
876bf0a3fe	1	444	#/texts/443	The development, testing, acceptance, and producti	text
b95d15d627	1	445	#/texts/444	One of the earliest formalizations of DTAP came fr	text
8c43472ea9	1	446	#/texts/445	1	text
0ac1ccf8f4	1	447	#/texts/446	He noted that \"The structure of development enviro	text
b941b3b154	1	448	#/texts/447	Consider what the software development sequence lo	text
5c3b00d657	1	449	#/texts/448		list_item
b43672283c	1	450	#/texts/449	Development	text
2e7c2f307b	1	451	#/texts/450	happened first, on individual laptops or desktops.	text
bf0853d206	1	452	#/texts/451	CVS	text
443a22e13c	1	453	#/texts/452	) or	text
a8daf466e4	1	454	#/texts/453	Subversion	text
90a7051d27	1	455	#/texts/454	, but it wasn't universal. Git was only invented i	text
6cdd68da1a	1	456	#/texts/455		list_item
