element_id	page_no	position_in_page	self_ref	text50	label
1cd77c80b8	1	163	#/texts/158	class:	text
b361d002a6	1	164	#/texts/159	from langchain_core.tools import StructuredTool\n\nw	code
ee3a5fc66f	1	165	#/texts/160	As usual, it's important to clarify the desired us	text
90eecef46e	1	166	#/texts/161	args_schema	code
130c717e41	1	167	#/texts/162	is the name of our structured input class. Technic	text
c891ef90d7	1	168	#/texts/163	Tool	code
4ee4758f36	1	169	#/texts/164	class instead of	text
1f370243ea	1	170	#/texts/165	StructuredTool	code
1074c24cca	1	171	#/texts/166	, but knowing how to secure the input type of our 	text
4bb67d3359	1	172	#/texts/167	Now, let's try our tool by invoking it with the la	text
4b16e8449e	1	173	#/texts/168	# Call the tool by passing an instance of the inpu	code
43b12f25de	1	174	#/texts/169	All good! It returns our weather forecast data for	text
25d5ccb834	1	175	#/texts/170	Table 7-4	text
21c2eeb443	1	176	#/texts/171	shows.	text
70d4c26e80	1	177	#/tables/3	| date                          |     temperature_	table
d5a9b19b90	1	178	#/texts/172	Finally, let's group all of our created tools into	text
516a001fe1	1	179	#/texts/173	tools = []\ntools.extend([uc_tool])\ntools.extend([v	code
9d3f991e10	1	180	#/texts/174	Extending the Unity Airways Chatbot with Tools	section_header
7decf09ebb	1	181	#/texts/175	Now that we've created our tools, let's integrate 	text
353e5ab6a7	1	182	#/texts/176	To integrate our various tools, we will be using t	text
2067e176c1	1	183	#/texts/177	Note	section_header
87b2280f26	1	184	#/texts/178	As this book focuses on MLflow, we will keep our e	text
ea72bac2be	1	185	#/texts/179	official documentation of the LangChain package.	text
662906e167	1	186	#/texts/180	At its core, LangGraph models agent workflows as g	text
c3d0679872	1	187	#/texts/181	State	list_item
11796165f5	1	188	#/texts/182	A shared data structure that represents the curren	list_item
1590eb057c	1	189	#/texts/183	Nodes	list_item
d8b38a5d4f	1	190	#/texts/184	Functions that encode the logic of your agents. Th	list_item
fb2df11502	1	191	#/texts/185	Edges	list_item
1689c5a3cf	1	192	#/texts/186		list_item
9d5c1264bd	1	193	#/texts/187	Functions that determine which	text
08f0e865f5	1	194	#/texts/188	Node	code
2ba17eedf1	1	195	#/texts/189	to execute next based on the current state. They c	text
b9170e9eb3	1	196	#/texts/190	Used together, these three components can form a w	text
624ea123bc	1	197	#/texts/191	Figure 7-4	text
716ffc8a98	1	198	#/texts/192	illustrates.	text
1c2efe2e74	1	199	#/pictures/3	Diagram illustrating a LangGraph workflow with com	picture
21e17f7ebd	1	200	#/texts/194	First, we start by defining our agent state. Here,	text
73bf804037	1	201	#/texts/195	messages	code
c4f16a6b2a	1	202	#/texts/196	field will contain the various message turns in th	text
a58a2b856b	1	203	#/texts/197	custom_inputs	code
158126a743	1	204	#/texts/198	and	text
121ef1b7c3	1	205	#/texts/199	custom_outputs	code
15fe227a08	1	206	#/texts/200	, in case we want to pass some information that is	text
d5b4d0764d	1	207	#/texts/201	from typing import TypedDict, Annotated, Sequence,	code
29074dde32	1	208	#/texts/202	This	text
9db2823b1f	1	209	#/texts/203	AgentState	code
094148bfb1	1	210	#/texts/204	will then be used throughout our tool-calling agen	text
5b48721d4f	1	211	#/texts/205	Next, let's create our agent. For that, we create 	text
3034ee2e77	1	212	#/texts/206		list_item
c3bb69c424	1	213	#/texts/207	Use a model that is wrapped with the LangChain cla	text
55ba03536d	1	214	#/texts/208	LanguageModelLike	code
1283ba775e	1	215	#/texts/209	.	text
30629c7950	1	216	#/texts/210		list_item
1d5c194350	1	217	#/texts/211	Bind our recently created tools to our selected LL	text
af0bf2e87f	1	218	#/texts/212	bind_tools()	code
d13172d76c	1	219	#/texts/213	.	text
18e52d50f9	1	220	#/texts/214		list_item
5e3e1d22ca	1	221	#/texts/215	Concatenate our prompt with the conversation messa	text
85d0102070	1	222	#/texts/216	preprocessor	code
73f366242e	1	223	#/texts/217	and pass this to our model in	text
e0694f7987	1	224	#/texts/218	model_runnable	code
285a96510a	1	225	#/texts/219	.	text
13d48eadd4	1	226	#/texts/220		list_item
ccb12f97d1	1	227	#/texts/221	Finally, create the	text
ca365b0d5d	1	228	#/texts/222	StateGraph	code
62ce66eb9f	1	229	#/texts/223	that will orchestrate the various nodes together.	text
ca7d46931a	1	230	#/texts/224	The following code illustrates this procedure:	text
fa77179072	1	231	#/texts/225	from langchain_core.language_models import Languag	code
7fb6e448f0	1	232	#/texts/226	The creation of the	text
f346fdc210	1	233	#/texts/227	StateGraph	code
76e2ab3c59	1	234	#/texts/228	workflow has two principal nodes, the	text
f79505c0be	1	235	#/texts/229	agent	code
74a5cd38d3	1	236	#/texts/230	and the	text
ea304bc131	1	237	#/texts/231	tools	code
a479b3a7da	1	238	#/texts/232	. The agent will call the model through the functi	text
adb23090b0	1	239	#/texts/233	call_model	code
1cec87b9ca	1	240	#/texts/234	, while tools will use the	text
bf16ac4bf7	1	241	#/texts/235	ToolNode	code
c71f521463	1	242	#/texts/236	implementation.	text
a2902ca344	1	243	#/texts/237	You'll notice that we've created two internal func	text
eff179496f	1	244	#/texts/238	should_continue	code
f37545f6ba	1	245	#/texts/239	and	text
209c30c881	1	246	#/texts/240	call_model	code
040522849b	1	247	#/texts/241	, that are being called in our nodes and edges def	text
20173a132f	1	248	#/texts/242	The	text
f15358a8f8	1	249	#/texts/243	should_continue	code
359f19cdfe	1	250	#/texts/244	function in the LangGraph workflow is a routing fu	text
85d6e8e5d8	1	251	#/texts/245	agent	code
155de8cefe	1	252	#/texts/246	node, specifically used to determine the next step	text
87c0d36d3e	1	253	#/texts/247	# Define the function that determines which node t	code
37989a22ab	1	254	#/texts/248	Every time the	text
2ce9c0e371	1	255	#/texts/249	agent	code
f3234b033d	1	256	#/texts/250	node finishes running (after the LLM produces its 	text
5a421188d6	1	257	#/texts/251	should_continue	code
b153e635cd	1	258	#/texts/252	to decide if the workflow should continue to the	text
86b0054cd1	1	259	#/texts/253	tools	code
53998519e0	1	260	#/texts/254	node or go to the	text
920ad18ea0	1	261	#/texts/255	END	code
f604b8abbc	1	262	#/texts/256	state.	text
88f9fdd49e	1	263	#/texts/257	The	text
aa2e58d9c3	1	264	#/texts/258	call_model	code
81665986f1	1	265	#/texts/259	function uses the configured LLM by passing the cu	text
6c48ddf934	1	266	#/texts/260	def call_model(\n       state: AgentState,\n       c	code
d301b276a1	1	267	#/texts/261	Figure 7-5	text
180cbaf422	1	268	#/texts/262	illustrates the final workflow steps:	text
6ef3fd5925	1	269	#/texts/263		list_item
faca0531eb	1	270	#/texts/264	The graph starts at the node agent, which calls th	text
8cac6f03af	1	271	#/texts/265	call_model	code
e9aad2ee80	1	272	#/texts/266	.	text
c36e4138d8	1	273	#/texts/267		list_item
2461a25887	1	274	#/texts/268	After the node agent completes, we go into an edge	text
0b9eb37172	1	275	#/texts/269	should_continue	code
feb72fd956	1	276	#/texts/270	is called.	text
25c07379d7	1	277	#/texts/271	If tool calls exist in the agent's output passing 	list_item
45f2322ea0	1	278	#/texts/272	After the node tools run, the state returns to the	list_item
e26b6dd460	1	279	#/texts/273	If the graph ends, the final state of the graph is	list_item
290ff0949d	1	280	#/pictures/4	Diagram illustrating the workflow of the Unity Air	picture
c1803144d3	1	281	#/texts/275	To create our agent, we can use our developed func	text
4c732caf1c	1	282	#/texts/276	model.bind_tools(	code
8e23b17e4b	1	283	#/texts/277	tools	code
7631510c1d	1	284	#/texts/278	)	code
a2475fc054	1	285	#/texts/279	:	text
bb195fc910	1	286	#/texts/280	from databricks_langchain import ChatDatabricks\n\nl	code
46f6cf3635	1	287	#/texts/281	Finally, we can try our agent. Let's ask about a s	text
4d1b12f91c	1	288	#/texts/282	agent.invoke({\"messages\": [{\"role\": \"user\", \n   \"c	code
febb39f4ab	1	289	#/texts/283	We can see from the trace breakdown (	text
cdde85da35	1	290	#/texts/284	Figure 7-6	text
fc5609a7b4	1	291	#/texts/285	) the different steps that are taken. The query st	text
6d0783b964	1	292	#/texts/286	The details about each input, output, and intermed	text
a3985f2408	1	293	#/texts/287	Figure 7-7	text
e0b3a08438	1	294	#/texts/288	.	text
3c9619b13b	1	295	#/texts/289	This provides you end-to-end visibility on the pro	text
b0cab2e899	1	296	#/pictures/5	Diagram illustrating the MLflow trace breakdown fo	picture
76623c8ef5	1	297	#/pictures/6	MLflow Traces UI displaying a detailed process flo	picture
996b57abb2	1	298	#/texts/292	Testing Tools	section_header
4b6e912499	1	299	#/texts/293	It's important to test your tools when you're deve	text
d42d04d8a4	1	300	#/texts/294	Unit testing is a core principle for robust softwa	text
afcbb73fd7	1	301	#/texts/295	A second approach is to leverage LLM judges, as we	text
5894e872ed	1	302	#/texts/296	Chapter 6	text
f3a92b0597	1	303	#/texts/297	. To use LLM to judge our tools' performance, we n	text
15e1a5d2e9	1	304	#/texts/298	The list of documents expected to answer to this q	list_item
85c06ff6f7	1	305	#/texts/299	The correct latitude/longitude inputs for Singapor	list_item
39315ae412	1	306	#/texts/300	The correct date inputs for the flights retrieval 	list_item
cf922fe9da	1	307	#/texts/301	The correct set of tools that must be used for thi	list_item
3688c9ece4	1	308	#/texts/302	Having these different sets of information in the 	text
63a025fd11	1	309	#/texts/303	For reference, here's a practical custom scorer to	text
f3c4016c37	1	310	#/texts/304	from mlflow.genai.scorers import scorer\nfrom mlflo	code
e857aea087	1	311	#/texts/305	This process of evaluating each component of the A	text
eb7e90dd24	1	312	#/texts/105	MLflow Trace UI showing a query about battery pack	caption
7091d78007	1	313	#/texts/193	Diagram illustrating a LangGraph workflow with com	caption
48ef473e8f	1	314	#/texts/274	Diagram illustrating the workflow of the Unity Air	caption
829ec6ed25	1	315	#/texts/290	Diagram illustrating the MLflow trace breakdown fo	caption
82e6acf9ed	1	316	#/texts/291	MLflow Traces UI displaying a detailed process flo	caption
dcd3f19cd8	1	317	#/texts/306	Packaging and Deploying Advanced GenAI Application	title
acca7c08c4	1	318	#/texts/307	After building and evaluating the agent and its to	text
9c04456aec	1	319	#/texts/308	ResponsesAgent	code
35dd570182	1	320	#/texts/309	class, a specialized interface for serving generat	text
f79a5d7f8e	1	321	#/texts/310	Why and When to Use ResponsesAgent	section_header
4d1974fad9	1	322	#/texts/311	Using MLflow's	text
f9c385ac4b	1	323	#/texts/312	ResponsesAgent	code
6851fd9736	1	324	#/texts/313	is quite beneficial when you need a reliable way t	text
12f4fa06a6	1	325	#/texts/314	Note	section_header
e9a3018ec9	1	326	#/texts/315	Even though we've developed our agent with LangGra	text
384dd56b60	1	327	#/texts/316	mlflow.langchain	code
99c5fb3f97	1	328	#/texts/317	to log our model, logging with the MLflow	text
01f5b8adab	1	329	#/texts/318	ResponsesAgent	code
4eef4c620e	1	330	#/texts/319	class is preferred for deployment purposes due to 	text
eec4a9199c	1	331	#/texts/320	mlflow.langchain	code
f466cfc215	1	332	#/texts/321	flavor would need a lot of input/output custom fun	text
e3e3216dbb	1	333	#/texts/322	ResponsesAgent	code
cc3eb9efc5	1	334	#/texts/323	organizes inputs and outputs using structured mess	text
cc761a2d9e	1	335	#/texts/324	The main advantage of	text
50e17da35c	1	336	#/texts/325	ResponsesAgent	code
4386cf4b9e	1	337	#/texts/326	is its compatibility with any framework the agent 	text
a21710820a	1	338	#/texts/327	ResponseAgent	code
ae71e097b6	1	339	#/texts/328	does is wrap the agent code to use OpenAI API spec	text
920e3ea4d2	1	340	#/texts/329	Packaging the Agent with the MLflow ResponsesAgent	section_header
f8499a9323	1	341	#/texts/330	To use and customize the MLflow	text
e3a6e8c84c	1	342	#/texts/331	ResponsesAgent	code
aa8b846f2e	1	343	#/texts/332	class, we start by creating a class for our agent 	text
071572a11a	1	344	#/texts/333	from mlflow.types.responses import ResponsesAgentR	code
ea73242a76	1	345	#/texts/334	Here are the input and output types of the	text
df5254691e	1	346	#/texts/335	predict	code
cbccf53416	1	347	#/texts/336	function of the MLflow class	text
dbc66f3826	1	348	#/texts/337	ResponsesAgent	code
f228061fe1	1	349	#/texts/338	previously defined:	text
18d4b49a8b	1	350	#/texts/339	ResponsesAgentRequest (input)	list_item
51140b2a2d	1	351	#/texts/340		list_item
dd4e6cb022	1	352	#/texts/341	This is a response type provided by MLflow, repres	text
9932708147	1	353	#/texts/342	input	code
202f656f14	1	354	#/texts/343	(e.g., chat history, system, user, assistant roles	text
9f931b90bf	1	355	#/texts/344	custom_inputs	code
12cae07f3c	1	356	#/texts/345	for advanced control and	text
3d787a42e8	1	357	#/texts/346	context	code
d3ed52a5ad	1	358	#/texts/347	to be used by the endpoint, which optionally inclu	text
d1b361b1d1	1	359	#/texts/348	conversation_id	code
fe6a5955b9	1	360	#/texts/349	and	text
dba465cd2d	1	361	#/texts/350	user_id	code
d249be61b4	1	362	#/texts/351	.	text
b456a1a897	1	363	#/texts/352	ResponsesAgentResponse (output)	list_item
48dbced42c	1	364	#/texts/353		list_item
5627592940	1	365	#/texts/354	It contains a list of output items (such as genera	text
46462abe6f	1	366	#/texts/355	custom_outputs	code
fddd4c36d1	1	367	#/texts/356	that can be used to pass along any additional meta	text
2f27ca92ec	1	368	#/texts/357	We can also see that the	text
9081cf045f	1	369	#/texts/358	predict	code
72c0349190	1	370	#/texts/359	function uses a	text
ddc6ba0878	1	371	#/texts/360	predict_stream	code
0bde7a61e0	1	372	#/texts/361	function, which streams agent-generated outputs as	text
61dc225322	1	373	#/texts/362	event.type == \"response.output_item.done\"	code
fd86574210	1	374	#/texts/363	, finding the events that are completed responses 	text
216fd24e3d	1	375	#/texts/364	ResponsesAgentResponse	code
ed609fc864	1	376	#/texts/365	object to return, passing the collected outputs an	text
2893fc2e9d	1	377	#/texts/366	As for the	text
459ff6bb04	1	378	#/texts/367	predict_stream	code
39e6e1aa18	1	379	#/texts/368	method that is in the	text
c49fb6f1fb	1	380	#/texts/369	LangGraphResponsesAgent	code
fb15440cc5	1	381	#/texts/370	class, it also takes as input a	text
2c08b4b070	1	382	#/texts/371	ResponsesAgentRequest	code
00c27c9e31	1	383	#/texts/372	but this time outputs a	text
876eb6876d	1	384	#/texts/373	Generator	code
dfa6a04643	1	385	#/texts/374	of	text
72ec9b1a8b	1	386	#/texts/375	ResponsesAgentStreamEvent	code
8e2763883b	1	387	#/texts/376	, as it will yield the response as streaming event	text
fce6e6f3e4	1	388	#/texts/377	The main function here that will call the LangGrap	text
f9c5fe94f8	1	389	#/texts/378	self.agent.stream()	code
d49a37be07	1	390	#/texts/379	. Other functions such as	text
035132f738	1	391	#/texts/380	_responses_to_cc()	code
21b2380fd2	1	392	#/texts/381	and	text
c598ef5a97	1	393	#/texts/382	_langchain_to_responses()	code
f7231ffa6c	1	394	#/texts/383	are functions to help format input and outputs fro	text
ef98abce07	1	395	#/texts/384	def predict_stream(self, request: ResponsesAgentRe	code
a11a00da6e	1	396	#/texts/385	Before we can wrap our LangGraph	text
6d6dc8aa46	1	397	#/texts/386	agent	code
626b601b2e	1	398	#/texts/387	developed earlier into the	text
af7f7d4f92	1	399	#/texts/388	LangGraphResponsesAgent	code
a2bc2656af	1	400	#/texts/389	class, we use	text
9938126c7e	1	401	#/texts/390	mlflow.langchain.autolog()	code
20a191b914	1	402	#/texts/391	to enable automatic tracing for LangChain and Lang	text
1e5c0318f6	1	403	#/texts/392	After we wrap our agent into	text
9fa060b771	1	404	#/texts/393	LangGraphResponsesAgent	code
ce92aec0bf	1	405	#/texts/394	, we register the	text
a264c9b40a	1	406	#/texts/395	responses_agent	code
4442fcade5	1	407	#/texts/396	as the active model within MLflow with	text
e0d5b10297	1	408	#/texts/397	mlflow.models.set_model(responses_agent)	code
b099984ea4	1	409	#/texts/398	, preparing it for tracking and deployment. By set	text
7c5721be89	1	410	#/texts/399	mlflow.langchain.autolog()\nresponses_agent = LangG	code
b31705edfa	1	411	#/texts/400	Let's now use the	text
4546991f9e	1	412	#/texts/401	ResponsesAgent	code
0317ee1271	1	413	#/texts/402	wrapped agent (for which you'll see the response c	text
3228ec4a79	1	414	#/texts/403	Figure 7-8	text
9f9d9d70a4	1	415	#/texts/404	):	text
61d4de467d	1	416	#/texts/405	result = responses_agent.predict({\"input\": [{\"role	code
0e6d241d50	1	417	#/pictures/7	MLflow Traces UI displaying the execution trace of	picture
28de209864	1	418	#/texts/407	Now that our agent is wrapped for deployment, let'	text
d8f12a2ac0	1	419	#/texts/408	Logging the ResponsesAgent with MLflow	section_header
f02bf43284	1	420	#/texts/409	To log our agent for deployment, we first need to 	text
2d579b418c	1	421	#/texts/410	mlflow.models.resources	code
a34df05d47	1	422	#/texts/411	, where we wrap our functions in	text
1e1c4d0bfb	1	423	#/texts/412	DatabricksFunction	code
78e1eec61b	1	424	#/texts/413	when we want to use tools registered as user-defin	text
3391b6240e	1	425	#/texts/414	from mlflow.models.resources import DatabricksFunc	code
23d0c085d2	1	426	#/texts/415	After that, we can specify these resources in the 	text
ab68ce0c7a	1	427	#/texts/416	resources	code
