element_id	page_no	position_in_page	self_ref	text50	label
9f4195f6bc	1	79	#/texts/78	.	text
5ce0de939f	1	80	#/texts/79	System and Infrastructure Health	section_header
281e5953f6	1	81	#/texts/80	Besides model- and business-specific aspects, it's	text
3b5460b03f	1	82	#/texts/81	generic monitoring	text
319a67cbed	1	83	#/texts/82	that every software system needs. Even the best mo	text
f0fcb2e77e	1	84	#/texts/83	This includes tracking	text
25fa4297ca	1	85	#/texts/84	system health	text
3044be39ca	1	86	#/texts/85	,	text
b9b55694c0	1	87	#/texts/86	errors	text
10bfcf3ab8	1	88	#/texts/87	,	text
af8ff9acb9	1	89	#/texts/88	latency	text
4ff3358618	1	90	#/texts/89	, and	text
19cdad56d0	1	91	#/texts/90	infrastructure costs	text
23e3e7ab96	1	92	#/texts/91	. A data pipeline outage or slow feature store can	text
58b204edca	1	93	#/texts/92	Monitoring, in the end, is about	text
fb7e40a2ce	1	94	#/texts/93	closing feedback loops	text
c3e03740c6	1	95	#/texts/94	across models, data, and infrastructure so that is	text
af8376661f	1	96	#/texts/95	To recap, a comprehensive monitoring strategy for 	text
4e67cea986	1	97	#/texts/96	Model performance metrics	list_item
ba7e4acbcb	1	98	#/texts/97	Prediction quality	list_item
a0f4b40cbc	1	99	#/texts/98	You perform real-time tracking of metrics like pre	list_item
0e0ad5c635	1	100	#/texts/99	Estimated performance	list_item
cef367a431	1	101	#/texts/100	When ground truth arrives late (e.g., weekly or mo	list_item
7da9f0ec87	1	102	#/texts/101	Drift and stability	list_item
30d653640a	1	103	#/texts/102	You watch for abrupt or gradual changes in model o	list_item
11171f46b1	1	104	#/texts/103	Fairness and bias	list_item
a95658b15c	1	105	#/texts/104	You monitor whether the model performs similarly o	list_item
d60a44d38d	1	106	#/texts/105	Business metrics	list_item
7e6748d286	1	107	#/texts/106	Value alignment	list_item
a6ec0dd8de	1	108	#/texts/107	You connect model output to revenue lift, conversi	list_item
ab8c5ca833	1	109	#/texts/108	Impact over accuracy	list_item
f9cfb999f9	1	110	#/texts/109	Even if your offline metrics look good, you must m	list_item
39c095b8f7	1	111	#/texts/110	Operational and human-in-the-loop signals	list_item
225211085d	1	112	#/texts/111	User feedback	list_item
05f3073707	1	113	#/texts/112	You track user interactions and feedback (clicks, 	list_item
147556d4e8	1	114	#/texts/113	Manual overrides	list_item
b927ff5d4d	1	115	#/texts/114	You monitor business user overrides or corrections	list_item
2cf441b900	1	116	#/texts/115	System and infrastructure health	list_item
e82326876a	1	117	#/texts/116	Operational robustness	list_item
ec3c99e235	1	118	#/texts/117	Monitoring system health, errors, latency, and inf	list_item
2122cd9f1c	1	119	#/texts/118	Cost management	list_item
0f2423c8b0	1	120	#/texts/119	A broken pipeline, a slow feature store, or escala	list_item
f6d2f5f9c2	1	121	#/texts/120	Next, we'll take a deep dive into Databricks Data 	text
4081d66472	1	122	#/texts/121	Introduction to Databricks Data Quality Monitoring	title
26cb9a2eb2	1	123	#/texts/122	Databricks Data Quality Monitoring provides built-	text
04b4e35909	1	124	#/texts/123	Note	section_header
014b5ae606	1	125	#/texts/124	You can monitor the input tables that are used to 	text
899ea9126f	1	126	#/texts/125	Data Quality Monitoring supports two primary autom	text
9bb0a3a067	1	127	#/texts/126	Time series scenario	list_item
04f4148690	1	128	#/texts/127	This is suitable for input tables that are used fo	list_item
1695e925ce	1	129	#/texts/128	Inference scenario	list_item
4ea025a65d	1	130	#/texts/129	This is designed for tables that store model input	list_item
93b69a1b92	1	131	#/texts/130	When monitoring is enabled on a table, Databricks 	text
aaf45d113a	1	132	#/texts/131	A profile metrics table	list_item
d7846d0d29	1	133	#/texts/132	A drift metrics table	list_item
868d964390	1	134	#/texts/133	A Databricks SQL dashboard for visualization	list_item
c2f23bffa8	1	135	#/texts/134	Figure 6-2	text
1be51f4e5b	1	136	#/texts/135	depicts the relationships among these assets.	text
f06da69804	1	137	#/pictures/1	Diagram illustrating the relationships among Datab	picture
9236947ced	1	138	#/texts/137	The	text
977b5b3f99	1	139	#/texts/138	profile metrics table	text
4ef69d8b8b	1	140	#/texts/139	contains summary statistics for each column and fo	text
c6591434af	1	141	#/texts/140	time window, slice	text
ae0a08046a	1	142	#/texts/141	, and	text
0809627172	1	143	#/texts/142	grouping columns	text
5c94c807f1	1	144	#/texts/143	. These include measures such as counts, means, st	text
09f8e131ce	1	145	#/texts/144	model accuracy metrics	text
e1e3baf0ca	1	146	#/texts/145	like precision, recall, or RMSE, depending on the 	text
8202c571a1	1	147	#/texts/146	The	text
895102bac0	1	148	#/texts/147	drift metrics table	text
d4e9491c20	1	149	#/texts/148	tracks	text
9c251b739d	1	150	#/texts/149	changes in data distributions	text
79ad4cb496	1	151	#/texts/150	over time. Rather than focusing on specific values	text
10da0da0fb	1	152	#/texts/151	previous time window	text
601f424bed	1	153	#/texts/152	(via consecutive drift) or an optional	text
4c9437aec4	1	154	#/texts/153	baseline table	text
8612b135ef	1	155	#/texts/154	, such as the training dataset, which is used as a	text
c1bd5cc58b	1	156	#/texts/155	Consecutive drift	text
ea7b84e007	1	157	#/texts/156	is computed only when a preceding time window exis	text
41d5faae61	1	158	#/texts/157	5 minutes	list_item
edfddee439	1	159	#/texts/158	30 minutes	list_item
b4267d5de2	1	160	#/texts/159	1 hour	list_item
ad555102a6	1	161	#/texts/160	1 day	list_item
e2ca3478d9	1	162	#/texts/161		list_item
e239eebc69	1	163	#/texts/162	N	text
61a4e06ce9	1	164	#/texts/163	weeks	text
935942d6c2	1	165	#/texts/164	1 month	list_item
592accc150	1	166	#/texts/165	1 year	list_item
d8a3be33d3	1	167	#/texts/166	If you need more control-for example, to monitor t	text
a351f11a2f	1	168	#/texts/167	Snapshot profiles	text
18c7591a81	1	169	#/texts/168	process the entire table at each run and can optio	text
7add64b217	1	170	#/texts/169	Across all monitoring modes, you can define	text
427aa3cf66	1	171	#/texts/170	slices	text
7e32487d28	1	172	#/texts/171	to break down metrics by dimensions such as region	text
f9168469a2	1	173	#/texts/172	Profile Metrics Table	section_header
17cd92c7d7	1	174	#/texts/173	Let's take a closer look at the profile metrics ta	text
082f6b3956	1	175	#/texts/174	The table organizes data using several key	text
16b43a1fe7	1	176	#/texts/175	grouping columns	text
47d00143dc	1	177	#/texts/176	:	text
54bba4d0e0	1	178	#/texts/177	Window and granularity	list_item
006430b584	1	179	#/texts/178		list_item
7a9686d3f3	1	180	#/texts/179	This column defines the specific time interval (e.	text
b5f7c8f3c2	1	181	#/texts/180	struct<start: timestamp, end: timestamp>	code
d48b948cd6	1	182	#/texts/181	format.	text
164064a69a	1	183	#/texts/182		list_item
c0d76b41f0	1	184	#/texts/183	Model ID (	text
992e7bda66	1	185	#/texts/184	model_id_col	code
cfc2793ef8	1	186	#/texts/185	)	text
4ea1e6f294	1	187	#/texts/186	This column is specific to the inference scenario.	list_item
0ae2ea1651	1	188	#/texts/187		list_item
dd29967b03	1	189	#/texts/188	Log type (	text
4b1d2cf4fa	1	190	#/texts/189	log_type	code
dff8830d7c	1	191	#/texts/190	)	text
b611994d09	1	192	#/texts/191		list_item
6dac3df4f6	1	193	#/texts/192	This column indicates which table was used to calc	text
2ff0682c86	1	194	#/texts/193	BASELINE	code
679f5b892a	1	195	#/texts/194	, metrics are computed for the baseline (reference	text
38172c6533	1	196	#/texts/195	INPUT	code
95965f5236	1	197	#/texts/196	, metrics are computed for the currently monitored	text
2f908a8545	1	198	#/texts/197		list_item
39b66b3e1d	1	199	#/texts/198	Slicing (	text
1aa57916a7	1	200	#/texts/199	slice_key	code
9c4ab48d77	1	201	#/texts/200	and	text
9dbf513b3f	1	202	#/texts/201	slice_value	code
bcce10a1ff	1	203	#/texts/202	)	text
ff7bb1bb00	1	204	#/texts/203	These columns capture the slicing expression and i	list_item
2dc5b4021d	1	205	#/texts/204		list_item
918380e35e	1	206	#/texts/205	Column metadata (	text
0db59bc959	1	207	#/texts/206	column_name	code
a99e6dc929	1	208	#/texts/207	and	text
2d8a06a204	1	209	#/texts/208	data_type	code
4e757dcbaa	1	210	#/texts/209	)	text
0e83587b87	1	211	#/texts/210		list_item
715238af3a	1	212	#/texts/211	These columns include the column used to calculate	text
50f98536e0	1	213	#/texts/212	:table	code
a98c057fd3	1	214	#/texts/213	is used for metrics (such as overall model accurac	text
a19d6aead2	1	215	#/texts/214	Summary statistics are computed for every combinat	text
8dc9208be9	1	216	#/texts/215	Table 6-1	text
c4db3a86c1	1	217	#/texts/216	shows the summary statistics present in the profil	text
6bb60e3d02	1	218	#/tables/0	| Column name        | Data type                  	table
688e23d33a	1	219	#/texts/217	count	code
8d27d72b6e	1	220	#/texts/218	bigint	code
70a97d105e	1	221	#/texts/219	num_nulls	code
1dffdc84a1	1	222	#/texts/220	bigint	code
8bfb2b5f80	1	223	#/texts/221	avg	code
290a24ecc9	1	224	#/texts/222	double	code
9657fea402	1	225	#/texts/223	quantiles	code
017e881366	1	226	#/texts/224	array<double>	code
ac242bd352	1	227	#/texts/225	distinct_count	code
3a1bff2073	1	228	#/texts/226	bigint	code
18be8bba80	1	229	#/texts/227	min	code
e4f4ff3f6f	1	230	#/texts/228	double	code
ce53a5437e	1	231	#/texts/229	max	code
bf6c8fefe0	1	232	#/texts/230	double	code
3d2754ea8b	1	233	#/texts/231	stddev	code
6b7214c898	1	234	#/texts/232	double	code
9b5777d134	1	235	#/texts/233	num_zeros	code
95bb16cf6a	1	236	#/texts/234	bigint	code
ca2d47b77a	1	237	#/texts/235	num_nan	code
6e395c942f	1	238	#/texts/236	bigint	code
dd6900a97d	1	239	#/texts/237	min_size	code
9d15e449cd	1	240	#/texts/238	double	code
b843121c3e	1	241	#/texts/239	max_size	code
9d01a9d70d	1	242	#/texts/240	double	code
cad67174ad	1	243	#/texts/241	avg_size	code
9c5c7ae3c7	1	244	#/texts/242	double	code
95c3c6577c	1	245	#/texts/243	min_len	code
adaac46438	1	246	#/texts/244	double	code
34afd81d03	1	247	#/texts/245	max_len	code
be70688eba	1	248	#/texts/246	double	code
e5963eed8e	1	249	#/texts/247	avg_len	code
15c513b86c	1	250	#/texts/248	double	code
31e521c69b	1	251	#/texts/249	frequent_items	code
8689ba23f8	1	252	#/texts/250	array<struct<item: string, count: bigint>>	code
de1e5a4bd3	1	253	#/texts/251	non_null_columns	code
c75024a22b	1	254	#/texts/252	array<string>	code
533d2f6737	1	255	#/texts/253	median	code
faaa1a81f3	1	256	#/texts/254	double	code
f07bca0e99	1	257	#/texts/255	percent_null	code
82d1c32559	1	258	#/texts/256	double	code
561557d86a	1	259	#/texts/257	percent_zeros	code
ec227a8465	1	260	#/texts/258	double	code
484a4cc678	1	261	#/texts/259	percent_distinct	code
39d29acbf5	1	262	#/texts/260	double	code
684507a197	1	263	#/texts/261	In the inference scenario, providing ground truth 	text
738e1aa583	1	264	#/texts/262	Table 6-2	text
6c1aa9acce	1	265	#/texts/263	outlines the specific metrics computed for classif	text
70f747a531	1	266	#/tables/1	| Column name        | Type                       	table
457968f32e	1	267	#/texts/264	accuracy_score	code
9957b779ef	1	268	#/texts/265	double	code
d0aafac975	1	269	#/texts/266	confusion_matrix	code
4f78000ad5	1	270	#/texts/267	struct<prediction: string, label: string, count: b	code
73c5c86b29	1	271	#/texts/268	precision	code
789cafde41	1	272	#/texts/269	struct<one_vs_all: map<string,double>, macro: doub	code
92ab0232e9	1	273	#/texts/270	recall	code
f8cc8a0c51	1	274	#/texts/271	struct<one_vs_all: map<string,double>, macro: doub	code
895215df8a	1	275	#/texts/272	f1_score	code
d2c7548920	1	276	#/texts/273	struct<one_vs_all: map<string,double>, macro: doub	code
59438de96b	1	277	#/texts/274	Table 6-3	text
527e492d2d	1	278	#/texts/275	shows the metrics computed for regression problems	text
7f5d3a8429	1	279	#/tables/2	| Column name                      | Type     |\n|-	table
e2cc4478cc	1	280	#/texts/276	mean_squared_error	code
c11d2435d8	1	281	#/texts/277	double	code
41347bd40b	1	282	#/texts/278	root_mean_squared_error	code
d74487b3b2	1	283	#/texts/279	double	code
c81a8b069c	1	284	#/texts/280	mean_average_error	code
0edc5c4b65	1	285	#/texts/281	double	code
ed594ec80f	1	286	#/texts/282	mean_absolute_percentage_error	code
45d79e3047	1	287	#/texts/283	double	code
ada6380504	1	288	#/texts/284	r2_score	code
1ef8a241d1	1	289	#/texts/285	double	code
00bd9de288	1	290	#/texts/286	For classification problems, we can also monitor f	text
50b103650e	1	291	#/texts/287	protected group	text
9b2c8681ad	1	292	#/texts/288	(the group we are checking for bias against), and 	text
ad64857a1d	1	293	#/texts/289	unprotected group	text
1a50568b73	1	294	#/texts/290	. For example, if the slice is defined by	text
5a76ac72b4	1	295	#/texts/291	slice_key = \"age < 18\"	code
1a45c00940	1	296	#/texts/292	and	text
c2e297d78b	1	297	#/texts/293	slice_value = True	code
ec4f8bfcde	1	298	#/texts/294	, we will be checking whether the algorithm is bia	text
9ea115f3ba	1	299	#/texts/295	The monitor then automatically computes fairness m	text
7a9e5832b1	1	300	#/texts/296	predictive_parity	list_item
63e4f072ae	1	301	#/texts/297	This compares model precision between groups.	list_item
c3703b652b	1	302	#/texts/298	predictive_equality	list_item
caa7f883c7	1	303	#/texts/299	This compares false positive rates.	list_item
14fd007f5f	1	304	#/texts/300	equal_opportunity	list_item
5712840794	1	305	#/texts/301	This compares recall.	list_item
432b89cd39	1	306	#/texts/302	statistical_parity	list_item
592e77e7e9	1	307	#/texts/303	This compares the proportions of positive predicti	list_item
454e988ef0	1	308	#/texts/304	At this point, we've walked through the profile me	text
bb45bbc32c	1	309	#/texts/305	Now, let's take a closer look at the	text
813b38ab83	1	310	#/texts/306	drift metrics table	text
bb674c70a8	1	311	#/texts/307	, which builds on these profiles to quantify how d	text
b5a88e4721	1	312	#/texts/308	Drift Metrics Table	section_header
36900b2309	1	313	#/texts/309	The drift metrics table uses the same grouping col	text
40349e9c33	1	314	#/texts/310	log_type	code
63d82532ae	1	315	#/texts/311	column. Instead, it includes the following additio	text
f59e838b90	1	316	#/texts/312	drift_type	list_item
16e4e6a404	1	317	#/texts/313		list_item
e9c6e2002b	1	318	#/texts/314	This column indicates whether the drift is measure	text
c38ec08d4a	1	319	#/texts/315	BASELINE	code
8fb74175c2	1	320	#/texts/316	or the	text
daa6df89ab	1	321	#/texts/317	CONSECUTIVE	code
40d20fa5a8	1	322	#/texts/318	(previous) time window.	text
c85e6d8f6a	1	323	#/texts/319	window_cmp	list_item
db852bcb3b	1	324	#/texts/320		list_item
84997016d2	1	325	#/texts/321	This column specifies the comparison window used w	text
5282601549	1	326	#/texts/322	drift_type	code
dc7137a610	1	327	#/texts/323	is	text
70376e3fd9	1	328	#/texts/324	CONSECUTIVE	code
4f64afac2f	1	329	#/texts/325	.	text
7d731272a5	1	330	#/texts/326	Table 6-4	text
cc817c9e2b	1	331	#/texts/327	lists all computed drift metrics and gives descrip	text
a32675b5c6	1	332	#/tables/3	| Column name                  | Data type        	table
6060468890	1	333	#/texts/328	count_delta	code
b6023ec1b0	1	334	#/texts/329	double	code
a7a9b86e0c	1	335	#/texts/330	Difference in	text
1edbe62f2c	1	336	#/texts/331	count	code
71eb1f2b0e	1	337	#/texts/332	avg_delta	code
456858ae25	1	338	#/texts/333	double	code
22f54a6802	1	339	#/texts/334	Difference in	text
1710008f16	1	340	#/texts/335	avg	code
c9d0d50478	1	341	#/texts/336	percent_null_delta	code
b8c97a0afd	1	342	#/texts/337	double	code
f51c0bdac3	1	343	#/texts/338	Difference in	text
27b34c133f	1	344	#/texts/339	percent_null	code
1e835a0519	1	345	#/texts/340	percent_zeros_delta	code
1e6f241125	1	346	#/texts/341	double	code
55eac08d8b	1	347	#/texts/342	Difference in	text
b9a3b8e181	1	348	#/texts/343	percent_zeros	code
dbd09fdb9b	1	349	#/texts/344	percent_distinct_delta	code
af2e1adac7	1	350	#/texts/345	double	code
183b14fa26	1	351	#/texts/346	Difference in	text
718aa4c5ce	1	352	#/texts/347	percent_distinct	code
ae541e5b08	1	353	#/texts/348	non_null_columns_delta	code
3c210b0f1c	1	354	#/texts/349	struct<added: int, missing: int>	code
dd95bb20ad	1	355	#/texts/350	chi_squared_test	code
ef020bc22a	1	356	#/texts/351	struct<statistic: double, pvalue: double>	code
e8d47ced77	1	357	#/texts/352	Chi-square test for drift in distribution, which i	text
5bbf8e92a2	1	358	#/texts/353	categorical columns	text
f045b93a33	1	359	#/texts/354	only	text
ae803bb44b	1	360	#/texts/355	ks_test	code
a5b1e8c30c	1	361	#/texts/356	struct<statistic: double, pvalue: double>	code
9feae7f458	1	362	#/texts/357	Kolmogorov-Smirnov test for drift in distribution,	text
5f07a49bc2	1	363	#/texts/358	numeric columns	text
89409a25c9	1	364	#/texts/359	only	text
494116bcf5	1	365	#/texts/360	tv_distance	code
64f1d93eb8	1	366	#/texts/361	double	code
c7bf97a6d2	1	367	#/texts/362	Total variation distance, which is calculated for	text
38d2dc62a8	1	368	#/texts/363	categorical columns	text
15c169dda5	1	369	#/texts/364	only	text
8afc30659a	1	370	#/texts/365	l_infinity_distance	code
dee56c6840	1	371	#/texts/366	double	code
3f637bc7a0	1	372	#/texts/367	L-infinity distance, which is calculated for	text
212589f632	1	373	#/texts/368	categorical columns	text
72572018bc	1	374	#/texts/369	only	text
c70ec0211f	1	375	#/texts/370	js_distance	code
5f4caec187	1	376	#/texts/371	double	code
cdb1c409a3	1	377	#/texts/372	Jensen-Shannon distance, which is calculated for	text
7ba1d87c69	1	378	#/texts/373	categorical columns	text
92882e2151	1	379	#/texts/374	only	text
feaa4db6f7	1	380	#/texts/375	wasserstein_distance	code
424583bd71	1	381	#/texts/376	double	code
192574066a	1	382	#/texts/377	Wasserstein distance metric, which is calculated f	text
7b259a8930	1	383	#/texts/378	numeric columns	text
5764987d83	1	384	#/texts/379	only	text
d95732a951	1	385	#/texts/380	population_stability_index	code
b26c3cf663	1	386	#/texts/381	double	code
24d2056929	1	387	#/texts/382	Population stability index metric, which is calcul	text
98c6d43b2c	1	388	#/texts/383	numeric columns	text
75f83abf34	1	389	#/texts/384	only	text
990a4274ce	1	390	#/texts/385	Let's now go through all the metrics we've mention	text
17a33c6f87	1	391	#/texts/136	Diagram illustrating the relationships among Datab	caption
9a8d517676	1	392	#/texts/386	Metrics for Monitoring Data Drift	title
61a973912b	1	393	#/texts/387	If you're familiar with statistics, you've likely 	text
059e6ff69e	1	394	#/texts/388	These same techniques are widely used for	text
4a85432784	1	395	#/texts/389	data drift detection	text
9ec6221bcb	1	396	#/texts/390	, to help identify shifts between training data an	text
00649f0698	1	397	#/texts/391	Chi-squared Test	section_header
982257c94a	1	398	#/texts/392	The	text
f1aaf0783c	1	399	#/texts/393	chi-squared test	text
5bef6a3945	1	400	#/texts/394	is frequently used to compare the distributions of	text
6627fd0aba	1	401	#/texts/395	To illustrate how to calculate the chi-squared sta	text
479cef1f43	1	402	#/texts/396	p	text
e9019e6f2a	1	403	#/texts/397	-value), let's look at the categorical	text
b765368cf5	1	404	#/texts/398	type_of_meal	code
da9b22c876	1	405	#/texts/399	variable across the last two monitoring windows.	text
eb556e4c7d	1	406	#/texts/400	We start by defining our hypotheses:	text
8c8200c717	1	407	#/texts/401	Null hypothesis (H\u2080)	list_item
83196249f5	1	408	#/texts/402	Both datasets come from the same underlying distri	list_item
bd857943b3	1	409	#/texts/403	Alternative hypothesis (H\u2081)	list_item
a2e8a596c0	1	410	#/texts/404	The datasets come from different distributions, wh	list_item
faff7c73a7	1	411	#/texts/405	Next, we use the data to test the null hypothesis.	text
f3f9ef9815	1	412	#/texts/406	Based on the observed values (	text
d04d5914ed	1	413	#/texts/407	O	text
c8652864d3	1	414	#/texts/408	) recorded in the profile metrics table,	text
94947759ba	1	415	#/texts/409	Table 6-5	text
af207e20c4	1	416	#/texts/410	provides an overview of the category counts for ea	text
0785d7d16f	1	417	#/tables/4	|                  | Window 1   | Window 2   | Tot	table
5f7a8033b6	1	418	#/texts/411	Meal Plan 1	text
86d07e1755	1	419	#/texts/412	853	text
adcf5bb07e	1	420	#/texts/413	Not Selected	text
cf43820f66	1	421	#/texts/414	183	text
6f0c8ed27d	1	422	#/texts/415	Meal Plan 2	text
dc0dd5785f	1	423	#/texts/416	88	text
43b5c05682	1	424	#/texts/417	Total	text
0349f43c90	1	425	#/texts/418	289	text
7f6f190a27	1	426	#/texts/419	835	text
4cc3e6318a	1	427	#/texts/420	1124	text
e57db33984	1	428	#/texts/421	Now, let's calculate the expected values (	text
5b9d736a98	1	429	#/texts/422	E	text
ad7430d9cb	1	430	#/texts/423	), as shown in	text
2ac96e526d	1	431	#/texts/424	Table 6-6	text
966aa37fe5	1	432	#/texts/425	.	text
09d2eca9d1	1	433	#/tables/5	|                  | Window 1                  | W	table
8ccf8f83a7	1	434	#/texts/426	Meal Plan 1	text
485413fdac	1	435	#/texts/427	Not Selected	text
31d28e41d3	1	436	#/texts/428	Meal Plan 2	text
6083e6072f	1	437	#/texts/429	The observed chi-squared statistics are calculated	text
8129995dee	1	438	#/texts/430	This matches the exact value we observed in the dr	text
b3c5dc6662	1	439	#/texts/431	Now, let's now calculate the	text
9f934cec21	1	440	#/texts/432	p	text
412efa232f	1	441	#/texts/433	-value, which is a measure of whether the results 	text
8f279c72fd	1	442	#/texts/434	where is a cumulative distribution function of the	text
e75cb018ec	1	443	#/texts/435	Also, , as we have three rows () and two columns (	text
445ae90274	1	444	#/texts/436	Finally, .	text
119239c685	1	445	#/texts/437	The	text
7a57b0c7ba	1	446	#/texts/438	significance level (\u03b1)	text
fafc2242ad	1	447	#/texts/439	defines how much evidence we need to reject the nu	text
c8ca4de7d2	1	448	#/texts/440	p-value \u2264 \u03b1	text
27c35628d4	1	449	#/texts/441	, we reject	text
15995ffbf7	1	450	#/texts/442	H	text
78c8adaf81	1	451	#/texts/443	\u2080, if the	text
a9f0c9784f	1	452	#/texts/444	p-value > \u03b1	text
67e97dc7e1	1	453	#/texts/445	, we fail to reject	text
834d729e1c	1	454	#/texts/446	H	text
36e5e55313	1	455	#/texts/447	\u2080.	text
27f5ed76e9	1	456	#/texts/448	In our case, the	text
8e7f7de065	1	457	#/texts/449	p	text
893a150efd	1	458	#/texts/450	-value is 0,65, which is much greater than a typic	text
34701e5ccf	1	459	#/texts/451	.	text
d65265e356	1	460	#/texts/452	This means the observed difference could easily be	text
8786a68a75	1	461	#/texts/453	Overall, a chi-squared test is a common choice amo	text
331234a04e	1	462	#/texts/454	Kolmogorov-Smirnov Test	section_header
251336aaa0	1	463	#/texts/455	The	text
35ba17e09b	1	464	#/texts/456	Kolmogorov-Smirnov test	text
394d0935e0	1	465	#/texts/457	is a widely used test for investigating the signif	text
